sku,store,soh,qoo,ads,lead_time,unit_price
MX-0011,Kolkata City Mall,42,31,4.9,10,1999
MX-0011,Pune City Mall,30,0,1.5,10,1999
MX-0011,Ahmedabad City Mall,216,0,4.1,21,1999
MX-0011,Jaipur City Mall,52,0,,5,1999
MX-0011,Lucknow City Mall,14,0,1.5,7,1999
MX-0011,Surat City Mall,44,0,2.4,10,1999
MX-0011,Indore City Mall,269,0,5.3,21,1999
MX-0011,Nagpur City Mall,56,10,4.5,5,1999
MX-0011,Kochi City Mall,113,29,5.2,10,1999
MX-0011,Chandigarh City Mall,33,0,2.8,5,1999
MX-0011,Bhopal City Mall,109,0,7.7,10,1999
MX-0011,Patna City Mall,60,0,3.7,,1999
MX-0011,Vadodara City Mall,0,0,1.2,21,1999
MX-0011,Ludhiana City Mall,260,92,6.5,21,1999
MX-0011,Agra City Mall,99,0,3.7,21,1999
MX-0012,Mumbai, 3 ,3,1.0,7,3999
MX-0012,Delhi,170,0,7.7,21,3999
MX-0012,Bengaluru,26,0,1.7,5,3999
MX-0012,Hyderabad,68,0,6.7,10,3999
,Chennai,60,0,6.3,14,3999
MX-0012,Kolkata,4.5,16,3.0,10,3999
MX-0012,Pune,28,0,1.7,10,3999
MX-0012,Ahmedabad,223,0,7.9,10,3999
MX-0012,Jaipur,92,39,1.5,21,3999
MX-0012,Lucknow,40,0,3.7,10,N/A
MX-0012,Surat,45,0,6.5,5,3999
MX-0012,Indore,248,0,3.8,21,3999
MX-0012,Nagpur,142,0,5.8,10,3999
MX-0012,Kochi,25,0,1.7,10,3999
MX-0012,Chandigarh,9,0,4.4,7,3999
MX-0012,Bhopal,246,85,5.1,21,3999
MX-0012,Patna,94,0,7.8,21,3999
MX-0012,Vadodara,5,9,1.7,5,3999
MX-0012,Ludhiana, 24 ,68,6.3,10,3999
MX-0012,Agra,153,0,5.7,10,3999
MX-0012,Nashik,170,65,7.7,14,3999
MX-0012,Meerut,185,0,3.2,21,3999
MX-0012,Rajkot,7,4,0.8,10,3999
MX-0012,Varanasi,77,0,3.2,14,3999
MX-0012,Amritsar,268,0,7.5,14,3999
MX-0012,Noida,138,0,5.9,7,3999
MX-0012,Gurugram,98,0,3.3,21,3999
MX-0012,Coimbatore,-6,0,0.2,10,3999
MX-0012,Madurai,48,20,1.7,10,3999
MX-0012,Guwahati,93,0,7.5,10,3999
MX-0012,Mumbai City Mall,5,0,7.6,7,3999
MX-0012,Delhi City Mall,49,17,2.9,7,3999
MX-0012,Bengaluru City Mall,171,0,6.8,14,3999
MX-0012,Hyderabad City Mall,1,0,0.3,10,3999
MX-0012,Chennai City Mall,49,0,1.7,10,3999
MX-0012,Kolkata City Mall,20,0,1.1,10,3999
MX-0012,Pune City Mall,31,0,1.8,10,3999
MX-0012,Ahmedabad City Mall,64,0,7.5,7,3999
MX-0012,Jaipur City Mall,1,0,2.8,7,3999
MX-0012,Lucknow City Mall,337,0,7.6,14,3999
MX-0012,Surat City Mall,40,0,6.8,14,3999
MX-0012,Indore City Mall,7,0,0.9,10 days,3999
MX-0012,Nagpur City Mall,33,0,6.3,5,3999
MX-0012,Kochi City Mall,5,0,1.6,14,3999
MX-0012,Chandigarh City Mall,479,0,7.1,21,3999
MX-0012,Bhopal City Mall,131, 23 ,2.6,21,3999
MX-0012,Patna City Mall,54,0,3.1,7,3999
MX-0012,Vadodara City Mall, 10 ,0,2.4,7,3999
MX-0012,Ludhiana City Mall,67,0,4.0,7,3999
MX-0012,Agra City Mall,184,0,6.3,10,3999
MX-0013,Mumbai,69,0,3.6,14,3999
MX-0013,Delhi,2,0,0.5,10,3999
MX-0013,Bengaluru,160,-12,5.0,10,3999
MX-0013,Hyderabad,16,6,2.0,7,3999
MX-0013,Chennai,53,0,5.1,5,3999
MX-0013,Kolkata,42,56,6.5,7,3999
MX-0013,Pune,0,0,0.4,21,3999
MX-0013,Ahmedabad,13,0,7.5,10,3999
MX-0013,Jaipur,95.5,0,7.3,5,3999
MX-0013,Lucknow,70,0,2.2,14,3999
MX-0013,Surat,427,0,6.6,21,3999
MX-0013,Indore,79,42,3.7,10,3999
MX-0013,Nagpur,44,0,4.0,10,3999
MX-0013,Kochi, 164 ,0,3.0,21,3999
MX-0013,Chandigarh,169,0,6.8,10,3999
MX-0013,Bhopal,27,20,6.8,5,3999
MX-0013,Patna,282,192,7.3,21,3999
MX-0013,Vadodara,75,0,2.3,10,3999
MX-0013,Ludhiana,63,0,1.6,14,N/A
MX-0013,Agra,72,42,3.2,,3999
MX-0013,Nashik,11,0,3.0,5,3999
MX-0013,Meerut,19,0,,10,3999
MX-0013,Rajkot,11,0,1.1,10,3999
MX-0013,Varanasi,198,0,5.5,21,3999
MX-0013,Amritsar,20,0,2.9,21,3999
MX-0013,Noida,65,0,4.8,10,3999
MX-0013,Gurugram,0,95,4.9,14,3999
MX-0013,Coimbatore,79,0,2.6,10,3999
MX-0013,Madurai,141,0,7.6,10,3999
MX-0013,Guwahati,67,0,6.9,14,3999
MX-0013,Guwahati,67,0,6.9,14,3999
MX-0013,Mumbai City Mall,24,0,2.7,10,3999
MX-0013,Delhi City Mall, 192 ,0,3.1,21,3999
MX-0013,Bengaluru City Mall,26,0,1.1,7,3999
MX-0013,Hyderabad City Mall,37,0,5.0,7,3999
MX-0013,Chennai City Mall,173,0,2.6,21,3999
MX-0013,Kolkata City Mall,91,67,7.4,10,3999
MX-0013,Pune City Mall,23,0,3.1,7,3999
MX-0013,Ahmedabad City Mall,0,0,0.6,21,3999
MX-0013,Jaipur City Mall,12,53,6.4,7,3999
MX-0013,Lucknow City Mall,67,0,4.9,21,3999
MX-0013,Surat City Mall,9,0,6.2,10,3999
MX-0013,Indore City Mall,184,0,6.5,10,3999
MX-0013,Nagpur City Mall,9,0,1.2,7,3999
MX-0013,Kochi City Mall,5,0,4.2,5,3999
MX-0013,Chandigarh City Mall,71,0,4.5,10,3999
MX-0013,Bhopal City Mall,96,147,7.6,14,3999
MX-0013,Patna City Mall,77,0,6.1,10,3999
MX-0013,Vadodara City Mall,19,0,7.5,5,3999
MX-0013,Ludhiana City Mall,10,0,0.9,7,3999
MX-0013,Agra City Mall,160,0,5.5,10,3999
MX-0014,Mumbai,33,0,3.7,7,199
MX-0014,Delhi,137,0,6.2,7,199
MX-0014,Bengaluru, 28 ,0,5.4,21,199
MX-0014,Hyderabad,36,0,1.6,21,199
MX-0014,Chennai,16,0,2.5,10,199
,Kolkata,108,0,3.9,14,199
MX-0014,Pune,52,0,7.0,7,199
MX-0014,Ahmedabad,13,0,2.8,10,199
MX-0014,Jaipur,34,0,2.4,5,199
MX-0014,Lucknow,6,0,0.4,14,199
MX-0014,Surat,56,0,3.6,10,199
MX-0014,Indore,7.5,0,1.4,5,199
MX-0014,Nagpur,13,0,5.1,14,199
MX-0014,Kochi,46,0,0.7,21,199
MX-0014,Chandigarh,262,0,5.7,21,199
MX-0014,Bhopal,39,0,3.9,7,199
MX-0014,Patna,-2,54,6.5,7,199
MX-0014,Vadodara,5,0,0.5,21,199
MX-0014,Ludhiana,22, 8 ,2.7,7,199
MX-0014,Agra,407,0,7.5,21,199
MX-0014,Nashik,138,0,5.9,7 days,199
MX-0014,Meerut,78,35,5.1,10,199
MX-0014,Rajkot,44,0,2.1,21,199
MX-0014,Varanasi,33,-6,3.0,10,199
MX-0014,Amritsar,18,0,1.6,5,199
MX-0014,Noida,66,0,3.9,7,199
MX-0014,Gurugram,10,0,0.4,21,199
MX-0014,Coimbatore,39,0,6.2,21,N/A
MX-0014,Madurai,0,0,2.8,7,199
MX-0014,Guwahati,22,0,2.0,7,199
MX-0014,Mumbai City Mall,0,0,0.3,21,199
MX-0014,Delhi City Mall,82,38,3.5,10,199
MX-0014,Bengaluru City Mall,167,0,8.0,7,199
MX-0014,Hyderabad City Mall,28,0,5.2,10,199
MX-0014,Chennai City Mall,29,0,4.7,5,199
MX-0014,Kolkata City Mall,38,0,3.4,10,199
MX-0014,Pune City Mall,47,0,6.1,7,199
MX-0014,Ahmedabad City Mall,302,84,7.3,21,199
MX-0014,Jaipur City Mall,29,10,3.2,5,199
MX-0014,Lucknow City Mall,49,0,3.6,7,199
MX-0014,Surat City Mall,21,0,5.1,10,199
MX-0014,Indore City Mall,15,0,2.0,10,199
MX-0014,Nagpur City Mall,200,54,3.8,,199
MX-0014,Kochi City Mall,11,0,2.5,5,199
MX-0014,Chandigarh City Mall,1,49,6.2,7,199
MX-0014,Bhopal City Mall,257,0,6.0,21,199
MX-0014,Patna City Mall,6,0,1.1,5,199
MX-0014,Vadodara City Mall,49,0,3.0,14,199
MX-0014,Ludhiana City Mall,238,0,6.2,21,199
MX-0014,Agra City Mall,382,0,7.2,21,199
MX-0015,Mumbai,61,0,6.1,5,3999
MX-0015,Delhi, 100 ,0,1.8,21,3999
MX-0015,Bengaluru,23,9,1.8,5,3999
MX-0015,Hyderabad,59,0,3.1,21,3999
MX-0015,Chennai, 104 ,0,,7,3999
MX-0015,Kolkata, 8 ,4,0.9,7,3999
MX-0015,Pune,21,0,6.6,7,3999
MX-0015,Ahmedabad,46,0,2.3,21,3999
MX-0015,Jaipur,48,0,1.8,10,3999
MX-0015,Lucknow, 6 ,15,2.9,7,3999
MX-0015,Surat, 34 ,0,2.3,10,3999
MX-0015,Indore,53,0,5.7,10,3999
MX-0015,Nagpur,14,0,2.0,10,3999
MX-0015,Kochi,14,0,3.7,5,3999
MX-0015,Chandigarh,7.5,0,1.2,5,3999
MX-0015,Bhopal,40,0,4.9,7,3999
MX-0015,Patna,24,0,0.5,21,3999
MX-0015,Vadodara,343,0,7.3,14,3999
MX-0015,Ludhiana,52,0,3.4,10,3999
MX-0015,Agra,293,0,5.1,21,3999
MX-0015,Nashik,66,0,6.9,7,3999
MX-0015,Meerut,329,0,5.5,21,3999
MX-0015,Rajkot,128,0,5.9,10,3999
MX-0015,Varanasi,243,0,6.7,21,3999
MX-0015,Amritsar,33,0,3.4,5,3999
MX-0015,Noida,17,0,3.5,14,3999
MX-0015,Gurugram,55,46,5.0,14,3999
MX-0015,Gurugram,55,46,5.0,14,3999
MX-0015,Coimbatore,0,0,0.3,5,3999
MX-0015,Madurai,47,0,4.0,7,3999
MX-0015,Guwahati,31,0,3.0,14,3999
MX-0015,Mumbai City Mall,110,0,7.5,5,3999
MX-0015,Delhi City Mall,1,0,3.6,5,3999
MX-0015,Bengaluru City Mall,3,0,1.3,5,3999
MX-0015,Hyderabad City Mall,30,29,3.3,10,3999
MX-0015,Chennai City Mall,164,61,4.2,14,3999
MX-0015,Kolkata City Mall,16,0,1.0,7,3999
MX-0015,Pune City Mall,10,0,4.6,5,N/A
MX-0015,Ahmedabad City Mall,67,0,1.0,21,3999
MX-0015,Jaipur City Mall,15,6,1.4,7,3999
MX-0015,Lucknow City Mall,79, 20 ,5.9,5,3999
MX-0015,Surat City Mall,9,0,2.3,5,3999
MX-0015,Indore City Mall,48,0,4.6,14,3999
MX-0015,Nagpur City Mall,2,0,6.2,5,3999
MX-0015,Kochi City Mall,27,0,7.0,5,3999
MX-0015,Chandigarh City Mall,63,-18,3.7,14,3999
MX-0015,Bhopal City Mall,39,0,1.7,7,3999
MX-0015,Patna City Mall,36,0,2.3,5,3999
MX-0015,Vadodara City Mall,72,18,3.2,7,3999
MX-0015,Ludhiana City Mall,178,41,3.6,21,3999
MX-0015,Agra City Mall,333,0,6.6,21 days,3999
MX-0016,Mumbai,137,0,6.9,21,1999
MX-0016,Delhi,80,21,4.7,7,1999
MX-0016,Bengaluru,27,11,2.4,10,1999
MX-0016,Hyderabad, 139 ,0,6.6,7,1999
MX-0016,Chennai,122,0,5.6,10,1999
MX-0016,Kolkata,(4),0,1.6,21,1999
,Pune,21,88,5.0,14,1999
MX-0016,Ahmedabad,14,0,1.1,10,1999
MX-0016,Jaipur,225,0,6.0,21,1999
MX-0016,Lucknow,22,0,1.4,5,1999
MX-0016,Surat,33,0,2.5,21,1999
MX-0016,Indore, 59 ,0,2.7,7,1999
MX-0016,Nagpur,45,0,2.2,7,1999
MX-0016,Kochi,125,49,2.9,14,1999
MX-0016,Chandigarh,20,0,1.7,5,1999
MX-0016,Bhopal,10,0,5.4,,1999
MX-0016,Patna,20,0,2.6,10,1999
MX-0016,Vadodara,76.5,39,7.6,5,1999
MX-0016,Ludhiana,159,50,3.2,21,1999
MX-0016,Agra,509,0,7.9,21,1999
MX-0016,Nashik,115,0,6.7,10,1999
MX-0016,Meerut,109,44,1.9,21,1999
MX-0016,Rajkot,18,0,5.5,7,1999
MX-0016,Varanasi,202,0,7.7,10,1999
MX-0016,Amritsar,78,0,1.1,21,1999
MX-0016,Noida,62,0,6.3,21,1999
MX-0016,Gurugram,68,56,4.4,10,1999
MX-0016,Coimbatore,175,41,3.9,14,1999
MX-0016,Madurai,19,0,0.5,21,1999
MX-0016,Guwahati,162,0,7.2,10,1999
MX-0016,Mumbai City Mall,30,0,3.0,5,1999
MX-0016,Delhi City Mall,6,0,1.2,5,1999
MX-0016,Bengaluru City Mall,294,107,4.3,21,1999
MX-0016,Hyderabad City Mall,55,0,3.4,5,1999
MX-0016,Chennai City Mall,21,0,1.5,7,1999
MX-0016,Kolkata City Mall,50,0,3.6,10,1999
MX-0016,Pune City Mall,79,13,2.4,10,1999
MX-0016,Ahmedabad City Mall,15,0,,10,1999
MX-0016,Jaipur City Mall,73,0,2.3,10,1999
MX-0016,Lucknow City Mall,118,0,7.0,7,1999
MX-0016,Surat City Mall,41,0,7.1,21,1999
MX-0016,Indore City Mall,3,61,4.0,14,1999
MX-0016,Nagpur City Mall,10,0,3.4,10,1999
MX-0016,Kochi City Mall,86,0,4.3,21,1999
MX-0016,Chandigarh City Mall,35,0,5.4,5,1999
MX-0016,Bhopal City Mall,370,0,7.8,21,N/A
MX-0016,Patna City Mall,48,0,1.2,14,1999
MX-0016,Vadodara City Mall,139,75,7.9,10,1999
MX-0016,Ludhiana City Mall,35,0,1.2,10,1999
MX-0016,Agra City Mall,114,0,5.6,10,1999
MX-0017,Mumbai,29,0,2.1,5,499
MX-0017,Delhi,73,0,7.3,5,499
MX-0017,Bengaluru,68,0,3.0,14,499
MX-0017,Hyderabad,45,0,5.9,5,499
MX-0017,Chennai,62,0,6.9,5,499
MX-0017,Kolkata,27,0,1.2,14,499
MX-0017,Pune,23,0,7.3,5,499
MX-0017,Ahmedabad,11,0,6.7,5,499
MX-0017,Jaipur,71,0,2.9,10,499
MX-0017,Lucknow,128,0,6.7,21,499
MX-0017,Surat, 238 ,0,7.9,21,499
MX-0017,Indore,345,0,5.3,21,499
MX-0017,Nagpur,109,0,5.3,7,499
MX-0017,Kochi,63,0,2.1,21,499
MX-0017,Chandigarh,28,0,1.9,10,499
MX-0017,Bhopal,58,-17,1.7,14,499
MX-0017,Patna,0,0,0.9,5,499
MX-0017,Vadodara,124,0,7.5,14,499
MX-0017,Ludhiana,84,0,5.0,7,499
MX-0017,Agra,74,0,3.2,10,499
MX-0017,Nashik,43.5,18,1.6,10,499
MX-0017,Meerut,99,0,3.5,10,499
MX-0017,Rajkot,176,25,3.9,14,499
MX-0017,Varanasi,66,0,6.5,5,499
MX-0017,Varanasi,66,0,6.5,5,499
MX-0017,Amritsar,13,0,0.6,7,499
MX-0017,Noida,26,0,4.7,5,499
MX-0017,Gurugram,169,0,7.4,10,499
MX-0017,Coimbatore,179,0,7.2,14,499
MX-0017,Madurai,61,0,2.8,10 days,499
MX-0017,Guwahati,10,29,2.5,10,499
MX-0017,Mumbai City Mall,77,0,4.4,21,499
MX-0017,Delhi City Mall,46,12,1.9,10,499
MX-0017,Bengaluru City Mall,86,0,6.1,5,499
MX-0017,Hyderabad City Mall,250,0,6.2,21,499
MX-0017,Chennai City Mall,60,0,4.6,7,499
MX-0017,Kolkata City Mall,1,0,0.3,7,499
MX-0017,Pune City Mall,145,0,5.5,14,499
MX-0017,Ahmedabad City Mall,112,0,5.9,14,499
MX-0017,Jaipur City Mall,32,25,4.0,,499
MX-0017,Lucknow City Mall,86,47,5.4,10,499
MX-0017,Surat City Mall,62,101,4.3,21,499
MX-0017,Indore City Mall,12,77,7.5,10,499
MX-0017,Nagpur City Mall,30,0,6.2,10,499
MX-0017,Kochi City Mall,28,0,3.1,10,499
MX-0017,Chandigarh City Mall,(9),7,3.1,5,499
MX-0017,Bhopal City Mall,9,0,5.8,7,499
MX-0017,Patna City Mall,95,59,4.3,10,499
MX-0017,Vadodara City Mall,284,108,5.9,21,499
MX-0017,Ludhiana City Mall,29,0,0.9,14,499
MX-0017,Agra City Mall,63,59,3.2,14,499
MX-0018,Mumbai,38,0,4.4,21,1999
MX-0018,Delhi,14,0,0.5,10,1999
MX-0018,Bengaluru,18,20,3.2,10,1999
MX-0018,Hyderabad,33,37,2.1,14,1999
MX-0018,Chennai,99,0,2.6,21,N/A
MX-0018,Kolkata,141,0,3.0,14,1999
MX-0018,Pune,14,0,0.8,10,1999
,Ahmedabad,2,0,0.9,5,1999
MX-0018,Jaipur,32,11,2.6,7,1999
MX-0018,Lucknow,101,39,7.5,5,1999
MX-0018,Surat,3,0,2.5,5,1999
MX-0018,Indore,20,0,6.9,7,1999
MX-0018,Nagpur,122,0,4.5,10,1999
MX-0018,Kochi,9,0,1.4,10,1999
MX-0018,Chandigarh,83,0,2.0,21,1999
MX-0018,Bhopal,54,0,7.0,7,1999
MX-0018,Patna,58,0,7.7,7,1999
MX-0018,Vadodara,28,0,6.6,7,1999
MX-0018,Ludhiana,14,0,1.5,5,1999
MX-0018,Agra,50,0,1.1,14,1999
MX-0018,Nashik,227,0,,14,1999
MX-0018,Meerut,180,0,7.3,10,1999
MX-0018,Rajkot,79,0,7.9,5,1999
MX-0018,Varanasi,373.5,0,6.3,21,1999
MX-0018,Amritsar,225, 67 ,4.9,14,1999
MX-0018,Noida,35,0,1.6,10,1999
MX-0018,Gurugram,10,0,2.3,5,1999
MX-0018,Coimbatore,164,0,7.9,21,1999
MX-0018,Madurai,214,0,4.6,14,1999
MX-0018,Guwahati,63,23,2.4,10,1999
MX-0018,Mumbai City Mall,58,0,4.4,7,1999
MX-0018,Delhi City Mall,81,0,6.4,5,1999
MX-0018,Bengaluru City Mall,28,58,2.1,21,1999
MX-0018,Hyderabad City Mall,15,17,3.1,7,1999
MX-0018,Chennai City Mall,215,70,6.6,10,1999
MX-0018,Kolkata City Mall,73,46,5.2,10,1999
MX-0018,Pune City Mall,26,-9,7.2,21,1999
MX-0018,Ahmedabad City Mall,9,0,5.1,7,1999
MX-0018,Jaipur City Mall,1,13,2.7,10,1999
MX-0018,Lucknow City Mall,54,0,4.1,5,1999
MX-0018,Surat City Mall,13,0,3.4,5,1999
MX-0018,Indore City Mall,9,0,1.2,5,1999
MX-0018,Nagpur City Mall,21,27,6.5,5,1999
MX-0018,Kochi City Mall, 70 ,0,6.2,10,1999
MX-0018,Chandigarh City Mall,135,0,7.2,7,1999
MX-0018,Bhopal City Mall,55,0,6.8,7,1999
MX-0018,Patna City Mall,60,0,2.6,10,1999
MX-0018,Vadodara City Mall,326,110,6.8,21,1999
MX-0018,Ludhiana City Mall,28,0,7.5,5,1999
MX-0018,Agra City Mall,40,0,6.1,21,1999
MX-0019,Mumbai,38,43,1.5,21,3999
MX-0019,Delhi,42,0,7.9,5,3999
MX-0019,Bengaluru,73,0,2.1,21,3999
MX-0019,Hyderabad,441,57,6.2,21,3999
MX-0019,Chennai,286,0,7.4,14,3999
MX-0019,Kolkata,99,0,4.8,10,3999
MX-0019,Pune, 10 ,0,5.7,5,3999
MX-0019,Ahmedabad,39,0,3.7,5 days,3999
MX-0019,Jaipur,113,0,2.5,14,3999
MX-0019,Lucknow,91,0,4.3,14,3999
MX-0019,Surat,73,0,2.2,10,3999
MX-0019,Indore,273,128,7.4,,3999
MX-0019,Nagpur,49,0,5.3,21,3999
MX-0019,Kochi,28,0,7.4,7,N/A
MX-0019,Chandigarh,6,0,3.6,7,3999
MX-0019,Bhopal,134,0,3.0,14,3999
MX-0019,Patna,81,0,3.4,10,3999
MX-0019,Vadodara,11,0,0.9,5,3999
MX-0019,Ludhiana,6,0,0.3,10,3999
MX-0019,Agra,16,6,1.0,7,3999
MX-0019,Nashik,176,105,4.6,21,3999
MX-0019,Nashik,176,105,4.6,21,3999
MX-0019,Meerut,34,0,2.2,7,3999
MX-0019,Rajkot,257,0,5.4,21,3999
MX-0019,Varanasi,156,0,4.6,10,3999
MX-0019,Amritsar, 288 ,154,7.5,21,3999
MX-0019,Noida,70,0,7.8,5,3999
MX-0019,Gurugram,61.5,0,7.0,7,3999
MX-0019,Coimbatore,267,0,7.6,14,3999
MX-0019,Madurai,54,0,6.5,7,3999
MX-0019,Guwahati,1,0,3.6,14,3999
MX-0019,Mumbai City Mall,13,0,0.7,21,3999
MX-0019,Delhi City Mall,171,0,4.5,14,3999
MX-0019,Bengaluru City Mall, 43 ,10,2.7,7,3999
MX-0019,Hyderabad City Mall,-6,31,5.0,10,3999
MX-0019,Chennai City Mall, 34 ,0,2.2,5,3999
MX-0019,Kolkata City Mall,166,0,8.0,10,3999
MX-0019,Pune City Mall,45,0,1.7,14,3999
MX-0019,Ahmedabad City Mall,23,0,1.8,7,3999
MX-0019,Jaipur City Mall,18,18,4.1,10,3999
MX-0019,Lucknow City Mall,7,15,0.9,14,3999
MX-0019,Surat City Mall,85,0,5.7,5,3999
MX-0019,Indore City Mall,65,0,7.6,10,3999
MX-0019,Nagpur City Mall,313,0,7.2,21,3999
MX-0019,Kochi City Mall,462,0,7.0,21,3999
MX-0019,Chandigarh City Mall,23,20,2.6,7,3999
MX-0019,Bhopal City Mall,21,0,2.8,5,3999
MX-0019,Patna City Mall,29,6,1.2,10,3999
MX-0019,Vadodara City Mall, 142 ,37,4.8,10,3999
MX-0019,Ludhiana City Mall,68,0,6.1,5,3999
MX-0019,Agra City Mall,7,0,2.7,5,3999
MX-0020,Mumbai,5,0,3.7,7,3999
MX-0020,Delhi,17,0,5.2,14,3999
MX-0020,Bengaluru,467,0,6.7,21,3999
MX-0020,Hyderabad,120,86,,21,3999
MX-0020,Chennai,13,7,0.3,21,3999
MX-0020,Kolkata,11,0,4.7,10,3999
MX-0020,Pune,72,16,4.4,5,3999
MX-0020,Ahmedabad,28,-1,4.1,7,3999
,Jaipur, 90 ,17,3.3,10,3999
MX-0020,Lucknow,296,126,4.3,21,3999
MX-0020,Surat,205,0,3.6,21,3999
MX-0020,Indore,47,13,4.2,5,3999
MX-0020,Nagpur,254,0,6.4,21,3999
MX-0020,Kochi,83,0,4.1,10,3999
MX-0020,Chandigarh,18,0,1.4,14,3999
MX-0020,Bhopal,71,21,3.7,7,3999
MX-0020,Patna, 124 ,0,4.4,10,3999
MX-0020,Vadodara,31,0,1.1,10,3999
MX-0020,Ludhiana,67,0,5.7,5,3999
MX-0020,Agra,50,0,4.5,7,3999
MX-0020,Nashik,350,0,5.8,21,3999
MX-0020,Meerut, 45 ,0,4.2,5,3999
MX-0020,Rajkot,114,22,2.8,14,N/A
MX-0020,Varanasi,54,14,3.9,7,3999
MX-0020,Amritsar,35,0,3.2,10,3999
MX-0020,Noida,16,0,6.8,7,3999
MX-0020,Gurugram,2,0,0.9,7,3999
MX-0020,Coimbatore,189,167,7.1,21,3999
MX-0020,Madurai,156,46,6.2,10,3999
MX-0020,Guwahati,6.5,0,3.0,7,3999
MX-0020,Mumbai City Mall,41,39,1.9,21,3999
MX-0020,Delhi City Mall,8, 3 ,0.8,7,3999
MX-0020,Bengaluru City Mall,17,0,1.3,7,3999
MX-0020,Hyderabad City Mall,148,0,5.7,21,3999
MX-0020,Chennai City Mall,37,57,6.3,,3999
MX-0020,Kolkata City Mall,234,0,7.8,21,3999
MX-0020,Pune City Mall,33,20,2.7,7 days,3999
MX-0020,Ahmedabad City Mall,19,0,1.5,5,3999
MX-0020,Jaipur City Mall,35,0,3.4,5,3999
MX-0020,Lucknow City Mall,33,0,1.5,14,3999
MX-0020,Surat City Mall,58,0,4.9,5,3999
MX-0020,Indore City Mall, 52 ,0,1.7,21,3999
MX-0020,Nagpur City Mall,103,0,2.4,14,3999
MX-0020,Kochi City Mall,127,0,6.9,7,3999
MX-0020,Chandigarh City Mall,5,0,1.3,21,3999
MX-0020,Bhopal City Mall,156,0,4.9,10,3999
MX-0020,Patna City Mall,28,36,1.9,14,3999
MX-0020,Vadodara City Mall,22,0,3.2,5,3999
MX-0020,Ludhiana City Mall,71,0,5.1,7,3999
MX-0020,Agra City Mall, 2 ,0,1.6,5,3999
MX-0021,Mumbai,38,0,2.3,14,499
MX-0021,Delhi,33,0,3.6,7,499
MX-0021,Bengaluru,60,19,3.4,7,499
MX-0021,Hyderabad,32,23,3.8,5,499
MX-0021,Chennai,156,0,3.3,14,499
MX-0021,Kolkata,96,0,7.4,10,499
MX-0021,Pune,21,0,7.6,5,499
MX-0021,Ahmedabad,16,0,1.4,5,499
MX-0021,Jaipur,50,0,6.6,7,499
MX-0021,Lucknow,37,0,4.7,14,499
MX-0021,Surat,10,34,4.1,7,499
MX-0021,Indore,46,29,1.0,21,499
MX-0021,Nagpur,262,0,6.3,14,499
MX-0021,Kochi,36,46,7.6,5,499
MX-0021,Chandigarh,307,0,4.5,21,499
MX-0021,Bhopal,18,0,2.0,7,499
MX-0021,Patna,144,0,6.6,7,499
MX-0021,Vadodara,53,32,4.5,7,499
MX-0021,Vadodara,53,32,4.5,7,499
MX-0021,Ludhiana,4,0,3.5,14,499
MX-0021,Agra,0,7,2.2,7,499
MX-0021,Nashik,38,0,7.0,7,499
MX-0021,Meerut,196,0,5.1,21,499
MX-0021,Rajkot,-5,38,6.5,5,499
MX-0021,Varanasi,14,0,3.6,5,499
MX-0021,Amritsar,30,0,7.2,10,499
MX-0021,Noida,63,33,6.1,5,499
MX-0021,Gurugram,83,0,5.0,7,499
MX-0021,Coimbatore,107,0,6.4,5,499
MX-0021,Madurai,344,-17,5.4,21,499
MX-0021,Guwahati, 305 ,0,7.8,21,499
MX-0021,Mumbai City Mall,1,0,0.4,5,499
MX-0021,Delhi City Mall,87,0,5.9,5,N/A
MX-0021,Bengaluru City Mall,21.5,0,2.9,21,499
MX-0021,Hyderabad City Mall,155,0,4.6,10,499
MX-0021,Chennai City Mall,66,0,7.3,21,499
MX-0021,Kolkata City Mall,38,0,3.7,21,499
MX-0021,Pune City Mall,17,0,,14,499
MX-0021,Ahmedabad City Mall,20,0,1.6,5,499
MX-0021,Jaipur City Mall,17,0,1.4,14,499
MX-0021,Lucknow City Mall,58,0,1.7,14,499
MX-0021,Surat City Mall,162,0,6.5,10,499
MX-0021,Indore City Mall,224,0,6.6,21,499
MX-0021,Nagpur City Mall,23,0,1.2,10,499
MX-0021,Kochi City Mall,44,0,1.0,14,499
MX-0021,Chandigarh City Mall,175,161,5.6,21,499
MX-0021,Bhopal City Mall,6,21,1.2,14,499
MX-0021,Patna City Mall,27,156,6.0,21,499
MX-0021,Vadodara City Mall,231,0,7.8,14,499
MX-0021,Ludhiana City Mall,53,0,7.6,5,499
MX-0021,Agra City Mall, 48 ,0,5.4,10,499
MX-0022,Mumbai, 4 ,0,0.5,10,999
MX-0022,Delhi,8,0,5.3,5,999
MX-0022,Bengaluru,16,13,2.1,10,999
MX-0022,Hyderabad,4,0,0.6,7,999
MX-0022,Chennai,74,0,7.7,7,999
MX-0022,Kolkata,57,0,4.9,7,999
MX-0022,Pune,127,0,8.0,7,999
MX-0022,Ahmedabad,13,0,0.5,,999
MX-0022,Jaipur,483,149,7.1,21,999
,Lucknow,23,28,1.0,21,999
MX-0022,Surat,8,2,0.4,7,999
MX-0022,Indore,78,18,1.2,21,999
MX-0022,Nagpur,72, 33 ,6.0,5,999
MX-0022,Kochi,12,0,0.3,14,999
MX-0022,Chandigarh,15,0,4.1,10,999
