sku_id,location,shelf_stock,qty_on_order,avg_sales_day,leadtime_days,selling_price,Line,Online Reserved,Damaged Stock,wk8_sold,wk7_sold,wk6_sold,wk5_sold,wk4_sold,wk3_sold,wk2_sold,wk1_sold
BP-FACE-50ml,Surat,142,33,10.0,6,Rs. 999,Face Wash Neem,12,3,73,79,76,71,63,53,83,56
BP-FACE-50ml,Indore,10,0,4.2,,999,Face Wash Neem,0,3,26,35,33,30,23,33,25,30
BP-FACE-50ml,Nagpur,16,0,10.4,6,₹999,Face Wash Neem,0,3,74,58,57,85,249,60,79,66
BP-FACE-50ml,Kochi,33,0,5.8,4,N/A,Face Wash Neem,4,0,38,45,35,35,35,36,43,36
BP-FACE-50ml,Chandigarh,116,0,8.3,6,₹999,Face Wash Neem,12,0,60,66,67,46,70,72,61,46
BP-FACE-50ml,Bhopal,19,8,3.5,4,999,Face Wash Neem,0,3,24,18,22,26,28,30,28,25
BP-FACE-50ml,Patna Kiosk,17,0,4.3,8,999,Face Wash Neem,0,1,36,25,37,31,32,31,26,29
BP-FACE-50ml,Vadodara,39,0,10.1,4,999,Face Wash Neem,0,1,80,83,84,68,65,62,69,66
BP-FACE-50ml,Ludhiana,159,0,12.5,4,999,Face Wash Neem,0,3,78,69,79,77,72,91,87,104
BP-FACE-50ml,Agra,33,0,6.9,4,₹999,Face Wash Neem,12,3,53,51,39,57,60,40,57,59
BP-FACE-50ml,Nashik,89,41,5.0,6,Rs. 999,Face Wash Neem,12,0,40,28,36,27,34,31,37,27
BP-FACE-50ml,Nashik,89,41,5.0,6,Rs. 999,Face Wash Neem,12,0,40,28,36,27,34,31,37,27
BP-FACE-50ml,Meerut,117,0,11.1,6,₹999,Face Wash Neem,12,0,79,73,97,69,80,82,89,73
BP-FACE-50ml,Rajkot,7,0,6.5,4,999,Face Wash Neem,4,1,51,48,48,38,43,54,55,34
BP-FACE-50ml,Varanasi,58,0,9.4,4,999,Face Wash Neem,12,1,55,78,66,65,54,57,52,77
BP-FACE-50ml,Amritsar,36,0,3.1,8,₹999,Face Wash Neem,12,0,25,21,22,23,25,21,27,18
BP-FACE-50ml,Noida,147,57,9.2,6,999.00,Face Wash Neem,12,0,51,71,71,52,48,50,72,65
BP-FACE-50ml,Gurugram,154.5,0,9.8,6,Rs. 999,Face Wash Neem,0,1,83,70,59,79,53,55,79,65
BP-FACE-50ml,Coimbatore,41,0,3.8,4,999,Face Wash Neem,0,3,29,22,33,29,25,31,31,22
BP-FACE-50ml,Madurai,78,0,5.7,6,₹999,Face Wash Neem,0,1,36,40,49,30,37,30,31,31
BP-FACE-50ml,Guwahati,30,0,3.6,4,999,Face Wash Neem,12,3,28,21,30,21,21,22,20,28
BP-FACE-50ml,Mumbai City Mall,17,0,3.0,6,₹999,Face Wash Neem,0,1,22,20,26,25,24,25,19,16
BP-FACE-50ml,Delhi City Mall,103,0,8.6,4,999,Face Wash Neem,0,0,55,50,68,72,51,68,51,62
BP-FACE-50ml,Bengaluru City Mall Kiosk,182,0,9.8,6,999,Face Wash Neem,0,1,55,59,81,74,75,54,83,56
BP-FACE-50ml,Hyderabad City Mall,-5,49,7.0,8,₹999,Face Wash Neem,4,1,39,50,51,41,38,49,60,55
BP-FACE-50ml,Chennai City Mall,229,0,9.9,8,₹999,Face Wash Neem,4,3,86,77,73,55,60,70,73,76
BP-FACE-50ml,Kolkata City Mall,77,0,7.9,6,Rs. 999,Face Wash Neem,12,0,56,59,61,61,43,53,63,55
BP-FACE-100ml,Mumbai,40,14,2.9,8,349,Face Wash Neem,12,3,24,24,21,22,25,19,18,19
BP-FACE-100ml,Delhi,137,0,12.8,8,Rs. 349,Face Wash Neem,4,1,110,73,73,91,102,87,99,74
BP-FACE-100ml,Bengaluru,125,0,13.1,4,Rs. 349,Face Wash Neem,0,3,73,111,90,102,86,109,85,108
BP-FACE-100ml,Hyderabad Kiosk,65,0,12.0,4,349,Face Wash Neem,4,3,74,83,77,93,67,92,77,103
BP-FACE-100ml,Chennai,36,18,5.9,4,349.00,Face Wash Neem,0,0,47,35,33,34,39,35,36,42
BP-FACE-100ml,Kolkata,11,0,4.7,6,Rs. 349,Face Wash Neem,4,0,25,36,28,31,35,25,89,26
BP-FACE-100ml,Pune Kiosk,66,0,9.3,4,₹349,Face Wash Neem,12,1,51,58,71,49,58,65,74,77
BP-FACE-100ml,Ahmedabad,26,0,2.3,8,349,Face Wash Neem,4,1,14,13,14,14,13,14,17,15
BP-FACE-100ml,Jaipur,8,0,13.4,6,349,Face Wash Neem,0,0,114,106,100,105,104,106,96,97
BP-FACE-100ml,Lucknow, 21 ,11,4.4,6,Rs. 349,Face Wash Neem,4,1,34,25,38,26,29,30,33,29
BP-FACE-100ml,Surat,52,0,7.9,4,349,Face Wash Neem,0,0,49,56,44,61,56,42,45,57
BP-FACE-100ml,Indore,21,0,3.8,8,349,Face Wash Neem,12,1,27,28,25,32,24,28,23,29
BP-FACE-100ml,Nagpur,247,68,13.4,6,349.00,Face Wash Neem,0,3,94,99,75,113,96,100,85,105
BP-FACE-100ml,Kochi, 23 ,0,4.6,4,349,Face Wash Neem,4,3,31,27,35,29,31,38,27,24
BP-FACE-100ml,Chandigarh,60,0,8.4,6,₹349,Face Wash Neem,12,3,48,47,70,53,57,63,69,67
BP-FACE-100ml,Bhopal,31,0,2.5,4,₹349,Face Wash Neem,12,0,14,20,16,15,18,18,16,16
BP-FACE-100ml,Patna Kiosk,47,0,6.8,4,349,Face Wash Neem,12,0,55,40,56,46,46,59,42,36
BP-FACE-100ml,Vadodara,36, 105 ,,8,₹349,Face Wash Neem,0,0,96,90,66,61,73,88,62,99
BP-FACE-100ml,Ludhiana,120,0,12.8,4,349,Face Wash Neem,0,0,77,80,72,72,109,73,100,104
BP-FACE-100ml,Agra,15,0,2.6,4,349,Face Wash Neem,4,3,20,15,21,16,16,20,22,19
BP-FACE-100ml,Nashik,48,34,7.4,4,349.00,Face Wash Neem,4,0,46,51,51,52,51,54,64,60
BP-FACE-100ml,Meerut,6,-4,13.6,4,349,Face Wash Neem,0,0,75,77,87,101,97,105,109,78
,Rajkot,43,0,9.7,4,349,Face Wash Neem,12,1,76,65,66,72,70,70,68,57
BP-FACE-100ml,Varanasi,51,0,13.2,4,₹349,Face Wash Neem,0,0,113,86,85,78,112,72,99,111
BP-FACE-100ml,Amritsar,36, 33 ,11.4,4,349,Face Wash Neem,4,0,98,97,89,99,89,64,83,63
BP-FACE-100ml,Noida,152,0,10.7,6,₹349,Face Wash Neem,0,1,73,75,65,91,74,73,82,82
BP-FACE-100ml,Gurugram,89,0,8.0,4,349,Face Wash Neem,12,0,62,54,68,62,59,69,48,62
BP-FACE-100ml,Coimbatore,127,0,8.7,6,Rs. 349,Face Wash Neem,0,0,48,49,52,69,52,64,59,72
BP-FACE-100ml,Madurai,41,15,3.7,4,₹349,Face Wash Neem,4,0,26,26,31,32,25,22,26,28
BP-FACE-100ml,Guwahati,41,0,4.1,6,349,Face Wash Neem,12,0,22,24,23,22,34,33,36,30
BP-FACE-100ml,Mumbai City Mall,68,0,8.0,4,349.00,Face Wash Neem,0,1,65,44,69,69,65,51,43,61
BP-FACE-100ml,Delhi City Mall, 182 ,35,8.6,8,₹349,Face Wash Neem,12,3,55,66,60,53,49,61,53,68
BP-FACE-100ml,Bengaluru City Mall Kiosk,106,33,5.9,8,349,Face Wash Neem,0,0,37,36,37,49,51,48,38,42
BP-FACE-100ml,Hyderabad City Mall,186,0,9.7,8,349,Face Wash Neem,0,0,62,60,68,81,66,72,61,66
BP-FACE-100ml,Chennai City Mall,12,0,8.1,6,349,Face Wash Neem,0,0,49,50,44,49,49,66,188,48
BP-FACE-100ml,Kolkata City Mall,106,45,13.1,6,₹349,Face Wash Neem,12,1,73,101,87,112,97,102,77,74
BP-FACE-200ml,Mumbai,141,45,9.1,8,N/A,Face Wash Neem,4,1,60,72,49,66,70,58,62,75
BP-FACE-200ml,Delhi,169,0,10.8,8,Rs. 199,Face Wash Neem,0,1,88,60,69,71,89,76,67,77
BP-FACE-200ml,Bengaluru,17,9,5.0,4,199.00,Face Wash Neem,12,0,32,34,31,36,40,35,40,29
BP-FACE-200ml,Hyderabad Kiosk,158,52,12.4,4,₹199,Face Wash Neem,12,0,94,96,87,73,78,102,90,84
BP-FACE-200ml,Chennai,130,0,7.2,8,199.00,Face Wash Neem,12,1,42,48,55,61,60,62,52,51
BP-FACE-200ml,Kolkata,10,0,5.3,6,Rs. 199,Face Wash Neem,0,0,36,36,30,44,35,43,45,35
BP-FACE-200ml,Pune Kiosk,44,0,3.9,8,₹199,Face Wash Neem,0,1,23,23,22,28,31,31,29,31
BP-FACE-200ml,Ahmedabad,96.5,0,11.4,4,199,Face Wash Neem,0,0,73,86,92,100,69,99,65,88
BP-FACE-200ml,Jaipur,21,0,3.3,8,₹199,Face Wash Neem,4,1,26,21,25,22,25,24,28,26
BP-FACE-200ml,Lucknow,20,10,3.5,6,₹199,Face Wash Neem,0,1,22,23,25,19,23,27,23,20
BP-FACE-200ml,Surat,47,0,7.3,4,199,Face Wash Neem,12,0,63,62,44,53,57,52,59,61
BP-FACE-200ml,Indore,79,0,10.9,8,199,Face Wash Neem,0,1,63,81,79,62,63,65,82,66
BP-FACE-200ml,Nagpur,57,0,12.3,,₹199,Face Wash Neem,0,0,92,77,80,79,76,87,78,86
BP-FACE-200ml,Kochi,22,0,2.1,6,₹199,Face Wash Neem,0,0,18,15,16,12,16,18,16,14
BP-FACE-200ml,Chandigarh,326,0,13.5,8 days,Rs. 199,Face Wash Neem,4,0,115,109,90,88,81,79,104,74
BP-FACE-200ml,Bhopal,108,0,9.2,8,₹199,Face Wash Neem,0,1,71,74,53,75,58,53,68,64
BP-FACE-200ml,Patna Kiosk,25,0,2.0,4,Rs. 199,Face Wash Neem,0,0,15,12,15,15,16,13,13,14
BP-FACE-200ml,Vadodara,144,0,13.1,4,199,Face Wash Neem,0,1,78,80,95,84,69,87,69,89
BP-FACE-200ml,Ludhiana,99,0,12.0,6,Rs. 199,Face Wash Neem,4,3,88,96,93,68,65,84,86,97
BP-FACE-200ml,Agra,344,149,13.4,8,199,Face Wash Neem,4,0,103,81,89,102,97,106,94,92
BP-FACE-200ml,Nashik,104,0,4.6,8,199,Face Wash Neem,0,3,28,30,24,30,39,32,39,39
BP-FACE-200ml,Meerut,175,0,9.1,8,199,Face Wash Neem,4,0,68,56,56,68,72,48,50,77
BP-FACE-200ml,Rajkot,32,0,4.9,8,199,Face Wash Neem,0,0,29,40,34,39,35,33,26,35
BP-FACE-200ml,Varanasi,201,0,10.1,8,199.00,Face Wash Neem,0,0,87,85,58,69,69,64,63,68
BP-FACE-200ml,Amritsar,137,0,11.1,8,199,Face Wash Neem,4,0,71,81,83,67,84,71,75,77
BP-FACE-200ml,Noida,62,0,8.1,4,199,Face Wash Neem,0,3,44,50,70,55,57,43,44,70
BP-FACE-200ml,Gurugram,43,0,3.3,4,₹199,Face Wash Neem,12,1,18,28,23,24,27,20,21,27
BP-FACE-200ml,Coimbatore, 5 ,16,3.9,4,199,Face Wash Neem,4,0,21,33,27,34,33,102,30,31
BP-FACE-200ml,Madurai,135,0,12.6,8,199,Face Wash Neem,0,0,69,93,100,98,108,81,107,77
BP-FACE-200ml,Guwahati,60,0,6.2,6,199,Face Wash Neem,4,1,36,37,34,38,42,47,47,43
BP-FACE-200ml,Mumbai City Mall,136,0,9.2,8,199,Face Wash Neem,4,1,59,66,77,54,56,62,58,58
BP-FACE-200ml,Delhi City Mall,21,0,5.4,4,199,Face Wash Neem,0,0,36,31,29,31,46,35,40,42
BP-FACE-200ml,Bengaluru City Mall Kiosk,99,0,13.7,6,₹199,Face Wash Neem,0,0,87,82,73,81,107,100,119,91
BP-FACE-200ml,Hyderabad City Mall,159,45,8.3,8,199.00,Face Wash Neem,0,1,71,56,66,65,48,69,51,62
BP-FACE-200ml,Chennai City Mall,181,0,13.4,4,199,Face Wash Neem,0,0,96,107,100,116,76,105,82,93
BP-FACE-200ml,Kolkata City Mall,90,0,9.9,4,199,Face Wash Neem,12,1,77,67,74,62,61,81,65,57
BP-BODY-30ml,Mumbai,0,0,12.5,6,₹999,Body Lotion,0,0,101,76,108,107,86,76,91,94
BP-BODY-30ml,Delhi,240,0,13.5,8,999,Body Lotion,0,0,74,103,81,118,76,113,72,97
BP-BODY-30ml,Bengaluru,103,0,9.3,4,₹999,Body Lotion,12,3,77,59,51,57,76,63,51,51
BP-BODY-30ml,Hyderabad Kiosk,197,0,10.4,6,999,Body Lotion,0,0,87,85,66,56,87,76,68,83
BP-BODY-30ml,Chennai,82,0,6.1,8,₹999,Body Lotion,12,1,43,45,39,41,44,40,44,37
BP-BODY-30ml,Kolkata,40,0,9.3,6,999,Body Lotion,12,0,58,76,49,59,75,54,65,49
BP-BODY-30ml,Pune Kiosk,14,0,3.8,4,999,Body Lotion,0,0,21,31,28,31,29,33,30,24
BP-BODY-30ml,Ahmedabad,30,11,5.4,4,Rs. 999,Body Lotion,4,1,45,39,33,30,39,41,30,41
BP-BODY-30ml,Jaipur,29,0,8.4,4,₹999,Body Lotion,0,0,52,55,60,67,61,54,55,62
BP-BODY-30ml,Lucknow,48,20,5.8,4,999,Body Lotion,0,0,40,35,41,32,44,39,38,31
BP-BODY-30ml,Lucknow,48,20,5.8,4,999,Body Lotion,0,0,40,35,41,32,44,39,38,31
BP-BODY-30ml,Surat,107,0,11.5,4,999,Body Lotion,12,0,82,66,97,98,99,75,68,69
BP-BODY-30ml,Indore,50,67,11.5,6,999,Body Lotion,12,0,66,96,97,61,77,73,77,99
BP-BODY-30ml,Nagpur, 72 ,0,4.1,8,999.00,Body Lotion,0,3,22,26,35,29,25,28,26,22
BP-BODY-30ml,Kochi,150,0,13.3,6,999,Body Lotion,12,0,108,107,91,73,115,80,81,77
BP-BODY-30ml,Chandigarh,-3,0,5.7,8,999,Body Lotion,0,1,33,49,30,43,50,46,34,48
BP-BODY-30ml,Bhopal,19,0,4.4,4,₹999,Body Lotion,4,1,29,28,25,24,29,28,26,25
BP-BODY-30ml,Patna Kiosk,12,6,2.1,4,999,Body Lotion,12,1,18,13,17,16,12,13,13,17
BP-BODY-30ml,Vadodara,100,0,9.2,6,999,Body Lotion,0,0,69,58,50,53,61,53,60,57
BP-BODY-30ml,Ludhiana,54,0,6.6,4,₹999,Body Lotion,0,3,49,50,50,48,36,48,37,48
BP-BODY-30ml,Agra,4,40,9.3,4,₹999,Body Lotion,12,3,65,66,60,63,73,76,58,73
BP-BODY-30ml,Nashik,29,-9,2.1,6,₹999,Body Lotion,0,1,16,17,15,17,16,51,13,17
BP-BODY-30ml,Meerut,58,0,8.2,4,999,Body Lotion,12,1,70,54,69,43,64,49,44,64
BP-BODY-30ml,Rajkot,51,0,2.3,8,Rs. 999,Body Lotion,0,0,18,18,15,12,20,15,18,18
BP-BODY-30ml,Varanasi,185,0,10.3,8,N/A,Body Lotion,12,0,90,77,77,55,82,69,72,86
BP-BODY-30ml,Amritsar,104.5,0,5.4,8,999,Body Lotion,0,1,45,42,37,44,43,41,34,40
BP-BODY-30ml,Noida,51,0,4.8,4,999,Body Lotion,4,3,30,31,39,34,34,27,41,34
BP-BODY-30ml,Gurugram,7,0,8.2,4,999.00,Body Lotion,0,1,62,44,43,60,52,71,60,46
BP-BODY-30ml,Coimbatore,176,29,7.3,8,999,Body Lotion,0,3,46,39,58,58,49,55,62,49
BP-BODY-30ml,Madurai,115,0,,8,999,Body Lotion,4,0,70,57,68,59,48,67,68,50
BP-BODY-30ml,Guwahati,165,0,9.2,6,999.00,Body Lotion,12,0,59,75,52,73,65,73,71,76
BP-BODY-30ml,Mumbai City Mall,68,0,11.7,4,999.00,Body Lotion,0,0,65,100,84,71,73,97,100,101
BP-BODY-30ml,Delhi City Mall,43,0,6.1,4,999,Body Lotion,12,1,51,45,40,38,46,49,48,36
BP-BODY-30ml,Bengaluru City Mall Kiosk,30,0,13.6,4,₹999,Body Lotion,0,0,80,85,104,117,115,95,90,114
BP-BODY-30ml,Hyderabad City Mall,13,0,5.8,4,999,Body Lotion,12,1,50,34,47,38,35,46,42,49
BP-BODY-30ml,Chennai City Mall, 84 ,0,8.7,8,999,Body Lotion,12,1,52,53,68,74,47,70,48,58
BP-BODY-30ml,Kolkata City Mall,130,27,12.8,4,999,Body Lotion,0,0,87,83,77,89,69,76,108,88
BP-BODY-50ml,Mumbai,25,36,8.8,4,199,Body Lotion,4,0,74,51,66,73,77,63,51,49
BP-BODY-50ml,Delhi,29,47,6.3,8,199,Body Lotion,0,3,54,46,34,42,43,44,43,35
BP-BODY-50ml,Bengaluru,51,48,8.5,6,Rs. 199,Body Lotion,0,1,68,53,65,70,61,45,69,49
BP-BODY-50ml,Hyderabad Kiosk,179,0,7.4,8,199,Body Lotion,0,0,41,55,64,64,63,64,56,41
BP-BODY-50ml,Chennai,177,0,13.9,8,199,Body Lotion,4,0,95,81,88,87,120,104,109,82
BP-BODY-50ml,Kolkata,259,83,13.5,6,199,Body Lotion,0,3,115,84,84,84,111,85,81,116
BP-BODY-50ml,Pune Kiosk,102, 80 ,13.2,6,Rs. 199,Body Lotion,0,0,79,71,76,98,101,112,97,94
BP-BODY-50ml,Ahmedabad,184,0,9.5,6,199,Body Lotion,12,0,79,50,81,53,57,59,54,76
BP-BODY-50ml,Jaipur,347,0,13.9,8,₹199,Body Lotion,12,1,96,119,82,104,95,107,95,74
BP-BODY-50ml,Lucknow,10,0,3.5,6,199,Body Lotion,0,0,23,25,23,23,27,25,26,23
BP-BODY-50ml,Surat,69,0,5.4,6,199,Body Lotion,0,1,32,38,47,33,35,47,45,45
BP-BODY-50ml,Indore,212,0,12.5,6,199,Body Lotion,0,0,95,67,74,79,90,66,107,95
BP-BODY-50ml,Nagpur,137,43,13.4,4,₹199,Body Lotion,0,3,80,92,116,88,76,104,90,117
BP-BODY-50ml,Kochi,20,0,8.3,,Rs. 199,Body Lotion,12,1,54,53,66,69,217,57,57,48
BP-BODY-50ml,Chandigarh,152,0,11.2,6,199,Body Lotion,12,3,65,60,66,62,71,92,69,72
,Bhopal,17,34,4.4,6,₹199,Body Lotion,12,0,34,30,27,33,24,31,26,33
BP-BODY-50ml,Patna Kiosk,169,0,12.5,8,199,Body Lotion,4,0,68,83,89,96,83,70,78,75
BP-BODY-50ml,Vadodara,162,0,7.6,8,₹199,Body Lotion,0,0,48,66,62,64,62,47,64,45
BP-BODY-50ml,Ludhiana,95,0,10.9,4,₹199,Body Lotion,4,0,59,62,94,58,62,73,66,73
BP-BODY-50ml,Agra,125,0,6.2,6,199,Body Lotion,0,0,42,39,39,42,43,49,35,53
BP-BODY-50ml,Nashik,3,0,6.8,4,Rs. 199,Body Lotion,0,3,38,49,49,38,39,53,45,48
BP-BODY-50ml,Meerut,22,0,5.9,8 days,199,Body Lotion,12,0,46,43,39,49,50,32,40,38
BP-BODY-50ml,Rajkot,8,0,13.4,8,₹199,Body Lotion,0,0,77,77,117,77,80,98,80,75
BP-BODY-50ml,Varanasi,61,0,7.2,6,₹199,Body Lotion,0,0,59,41,45,59,53,62,55,60
BP-BODY-50ml,Amritsar,76,0,9.2,6,₹199,Body Lotion,0,0,53,54,61,74,68,56,59,73
BP-BODY-50ml,Noida,78,0,8.9,6,₹199,Body Lotion,0,0,73,75,57,55,60,48,65,59
BP-BODY-50ml,Gurugram,89,0,11.3,8,199.00,Body Lotion,12,1,96,79,87,70,82,98,68,83
BP-BODY-50ml,Coimbatore,43,0,10.3,4,199,Body Lotion,0,1,79,81,60,60,75,68,70,58
BP-BODY-50ml,Madurai,108,0,10.7,4,199,Body Lotion,0,0,84,75,84,89,74,86,78,88
BP-BODY-50ml,Guwahati,164,0,7.8,8,199.00,Body Lotion,4,1,63,50,59,66,45,67,43,49
BP-BODY-50ml,Mumbai City Mall, 57 ,0,8.9,4,₹199,Body Lotion,0,0,70,71,54,48,77,54,75,56
BP-BODY-50ml,Delhi City Mall,61,0,6.3,4,₹199,Body Lotion,0,0,37,43,44,47,53,42,52,34
BP-BODY-50ml,Bengaluru City Mall Kiosk,2,0,5.2,6,₹199,Body Lotion,0,1,45,34,41,33,28,31,43,38
BP-BODY-50ml,Hyderabad City Mall,57,39,11.0,6,199,Body Lotion,4,0,92,78,80,90,58,88,82,73
BP-BODY-50ml,Chennai City Mall,34,0,5.1,4,199.00,Body Lotion,0,3,36,29,30,43,31,30,36,37
BP-BODY-50ml,Kolkata City Mall,65,0,8.8,4,199,Body Lotion,0,1,76,65,58,54,69,47,50,51
BP-BODY-100ml,Mumbai,18,0,5.6,4,999,Body Lotion,0,0,39,48,45,39,33,32,40,42
BP-BODY-100ml,Delhi,3,0,4.1,8,999.00,Body Lotion,12,0,34,35,34,33,26,26,29,36
BP-BODY-100ml,Bengaluru,169,0,12.0,6,999,Body Lotion,4,3,101,103,97,84,70,65,88,98
BP-BODY-100ml,Hyderabad Kiosk,35,0,6.7,4,₹999,Body Lotion,0,0,45,55,48,47,52,46,41,40
BP-BODY-100ml,Chennai,109,40,9.1,4,₹999,Body Lotion,0,3,54,58,78,56,72,72,53,62
BP-BODY-100ml,Kolkata,16.5,0,4.4,4,999.00,Body Lotion,0,0,31,27,38,24,35,34,27,28
BP-BODY-100ml,Pune Kiosk,7,87,10.9,6,999.00,Body Lotion,4,0,91,86,61,61,243,88,58,78
BP-BODY-100ml,Ahmedabad,91,24,7.7,4,999,Body Lotion,12,0,61,66,41,43,45,64,42,48
BP-BODY-100ml,Jaipur,323,0,12.5,8,₹999,Body Lotion,0,0,92,101,104,67,77,102,100,88
BP-BODY-100ml,Lucknow,114,0,12.7,4,999,Body Lotion,0,1,97,110,71,95,79,77,89,79
BP-BODY-100ml,Surat, 19 ,0,2.3,8,N/A,Body Lotion,12,0,13,14,12,17,20,19,13,18
BP-BODY-100ml,Indore,224,0,11.1,6,₹999,Body Lotion,4,3,79,85,92,59,61,82,81,73
BP-BODY-100ml,Nagpur,35,0,6.1,6,Rs. 999,Body Lotion,0,0,42,40,39,46,52,39,36,33
BP-BODY-100ml,Kochi,18,29,3.1,8,₹999,Body Lotion,4,0,26,27,21,21,18,20,21,17
BP-BODY-100ml,Chandigarh,140,0,7.5,6,₹999,Body Lotion,0,0,58,59,57,56,45,58,65,50
BP-BODY-100ml,Bhopal,216,0,13.7,8,999,Body Lotion,4,1,77,74,82,95,119,80,110,109
BP-BODY-100ml,Patna Kiosk,40,0,12.2,6,999,Body Lotion,0,0,87,76,79,100,81,105,86,78
BP-BODY-100ml,Vadodara,39,0,14.0,6,999,Body Lotion,12,0,112,96,122,84,91,84,112,110
BP-BODY-100ml,Ludhiana,180,0,12.4,6,999,Body Lotion,0,3,102,85,91,106,72,66,90,74
BP-BODY-100ml,Agra,32,-7,8.6,8,₹999,Body Lotion,0,0,47,61,74,74,69,47,69,57
BP-BODY-100ml,Nashik,102,0,5.2,6,999,Body Lotion,4,0,44,28,37,30,40,29,36,28
BP-BODY-100ml,Meerut,218,0,13.9,8,999,Body Lotion,4,0,119,75,114,80,112,79,109,104
BP-BODY-100ml,Rajkot,191,0,8.2,8,Rs. 999,Body Lotion,12,1,58,62,57,53,45,67,67,53
BP-BODY-100ml,Varanasi,57,0,8.2,6,999,Body Lotion,12,0,44,49,45,72,48,71,59,48
BP-BODY-100ml,Amritsar,87,0,8.5,8,₹999,Body Lotion,12,3,61,73,67,45,55,46,63,47
BP-BODY-100ml,Noida,94,48,11.4,4,₹999,Body Lotion,4,0,60,64,85,74,97,83,81,99
BP-BODY-100ml,Gurugram,78,0,8.2,4,₹999,Body Lotion,0,0,60,47,63,59,60,46,48,62
BP-BODY-100ml,Coimbatore,14,0,2.3,4,999,Body Lotion,0,1,20,15,14,17,13,14,19,20
BP-BODY-100ml,Madurai,72,0,10.2,4,999,Body Lotion,4,3,86,63,73,56,83,84,57,75
BP-BODY-100ml,Guwahati,27,52,6.7,6,999,Body Lotion,0,0,58,50,39,53,42,56,44,58
BP-BODY-100ml,Mumbai City Mall,39,0,4.6,4,999.00,Body Lotion,12,0,39,39,27,24,32,36,32,27
BP-BODY-100ml,Delhi City Mall,-5,0,5.1,4,₹999,Body Lotion,4,0,28,35,39,44,35,41,29,29
BP-BODY-100ml,Bengaluru City Mall Kiosk,206,45,10.1,8,999,Body Lotion,0,1,71,70,57,57,70,66,76,54
BP-BODY-100ml,Hyderabad City Mall,66,0,6.1,6,999,Body Lotion,4,3,36,40,46,45,50,51,36,51
BP-BODY-100ml,Chennai City Mall,284,0,11.7,8,₹999,Body Lotion,4,3,102,90,76,81,90,88,79,101
BP-BODY-100ml,Chennai City Mall,284,0,11.7,8,₹999,Body Lotion,4,3,102,90,76,81,90,88,79,101
BP-BODY-100ml,Kolkata City Mall,64,21,3.3,8,₹999,Body Lotion,12,0,24,22,24,23,57,25,22,24
BP-BODY-200ml,Mumbai,37,0,5.9,4,199.00,Body Lotion,0,1,50,48,38,45,48,49,49,33
BP-BODY-200ml,Delhi,32,0,2.6,4,199,Body Lotion,0,1,21,19,17,19,22,16,17,20
BP-BODY-200ml,Bengaluru,69,0,4.6,8,199,Body Lotion,4,0,26,32,40,30,37,36,25,28
BP-BODY-200ml,Hyderabad Kiosk, 170 ,0,,6,199,Body Lotion,12,3,59,64,56,72,57,65,49,70
BP-BODY-200ml,Chennai,133,0,7.3,6,199.00,Body Lotion,4,0,53,42,39,63,63,50,45,45
BP-BODY-200ml,Kolkata,62,0,5.2,4,₹199,Body Lotion,4,1,34,36,29,30,28,33,36,34
BP-BODY-200ml,Pune Kiosk,67,0,10.6,4,199,Body Lotion,0,0,65,62,76,62,64,77,60,76
BP-BODY-200ml,Ahmedabad,180,0,12.5,6,199.00,Body Lotion,4,3,69,67,90,83,93,81,94,102
BP-BODY-200ml,Jaipur, 112 ,35,9.4,4,199,Body Lotion,0,1,57,56,55,78,63,78,61,57
BP-BODY-200ml,Lucknow,131,0,11.9,6,₹199,Body Lotion,12,3,82,63,65,73,94,84,98,66
BP-BODY-200ml,Surat,9,0,3.3,4,199,Body Lotion,0,0,26,28,23,25,23,27,18,27
BP-BODY-200ml,Indore,69,0,12.6,6,199,Body Lotion,0,0,106,82,76,104,100,71,74,106
BP-BODY-200ml,Nagpur,5,0,6.0,4,199.00,Body Lotion,0,0,34,42,34,38,52,34,32,39
BP-BODY-200ml,Kochi, 64 ,0,8.0,8,199,Body Lotion,0,0,46,57,68,66,62,48,62,64
BP-BODY-200ml,Chandigarh,4,0,3.6,,199,Body Lotion,12,0,29,31,30,29,28,31,25,19
BP-BODY-200ml,Bhopal,74,0,13.3,4,199,Body Lotion,0,0,79,73,98,72,74,101,88,78
BP-BODY-200ml,Patna Kiosk,313,120,12.1,8,199,Body Lotion,4,0,105,78,101,65,104,77,91,82
BP-BODY-200ml,Vadodara,192,0,13.9,6,Rs. 199,Body Lotion,4,0,101,82,113,93,76,110,76,85
BP-BODY-200ml,Ludhiana,123,0,10.6,8,₹199,Body Lotion,4,0,68,60,61,88,63,78,60,83
BP-BODY-200ml,Agra,91,27,7.6,4,199,Body Lotion,12,1,45,56,55,65,48,57,45,61
BP-BODY-200ml,Nashik,145,0,10.4,6,199,Body Lotion,12,0,81,63,72,74,84,71,89,73
BP-BODY-200ml,Meerut,45,0,5.3,6,199.00,Body Lotion,0,1,32,34,39,34,45,41,38,38
BP-BODY-200ml,Rajkot,43.5,17,5.4,4,₹199,Body Lotion,0,0,31,29,47,32,38,40,46,32
BP-BODY-200ml,Varanasi,12,0,4.1,8,₹199,Body Lotion,0,0,33,32,24,23,35,22,28,34
BP-BODY-200ml,Amritsar,7,35,13.9,6,199.00,Body Lotion,0,1,108,101,86,103,119,78,119,119
