SKU Code,Store Name,Closing Stock,In Transit,Avg Off-take/Day,Lead Time (Days),MRP,Style,Colour,Size,System Status,Sold Wk-8,Sold Wk-7,Sold Wk-6,Sold Wk-5,Sold Wk-4,Sold Wk-3,Sold Wk-2,Sold Wk-1
CRE-NAV-M,Bengaluru,52,0,1.4,12,"Rs. 1,999",Crew Tee,Navy,M,Excess,11,12,11,7,12,10,11,10
CRE-NAV-M,Hyderabad,5,0,1.0,5,1999,Crew Tee,Navy,M,Excess,8,9,8,9,7,5,7,7
CRE-NAV-M,Chennai,27,9,2.5,5,1999,Crew Tee,Navy,M,,20,22,17,21,17,13,16,16
CRE-NAV-M,Kolkata,-2,0,2.2,5,1999,Crew Tee,Navy,M,Excess,15,18,14,19,13,16,13,12
CRE-NAV-M,Pune,29,0,2.8,9,"Rs. 1,999",Crew Tee,Navy,M,,19,23,24,22,23,24,16,18
CRE-NAV-M,Ahmedabad,4,0,0.8,7,"₹1,999",Crew Tee,Navy,M,OK,5,5,5,5,7,4,5,7
CRE-NAV-M,Jaipur,7,11,1.9,7,1999,Crew Tee,Navy,M,OK,17,16,16,12,15,35,14,10
CRE-NAV-M,Lucknow,17,0,3.3,7,"₹1,999",Crew Tee,Navy,M,OK,27,26,26,27,23,23,20,25
CRE-NAV-M,Surat,31,16,5.6,5,1999,Crew Tee,Navy,M,Reorder,38,40,35,35,47,36,45,37
CRE-NAV-M,Indore,91,32,5.6,5,"₹1,999",Crew Tee,Navy,M,,41,42,48,35,34,34,32,30
CRE-NAV-M,Nagpur,55,0,3.7,12,"₹1,999",Crew Tee,Navy,M,Reorder,25,25,24,27,26,23,21,24
CRE-NAV-M,Kochi,21,0,1.8,7,"1,999.00",Crew Tee,Navy,M,OK,10,12,15,10,11,10,15,12
CRE-NAV-M,Chandigarh,18,0,5.3,5,"1,999.00",Crew Tee,Navy,M,OK,29,36,43,33,43,32,35,43
CRE-NAV-M,Bhopal,76,0,3.5,12,"₹1,999",Crew Tee,Navy,M,OK,21,24,22,25,19,27,23,19
CRE-NAV-M,Patna,43,0,1.2,12,1999,Crew Tee,Navy,M,OK,10,7,6,7,7,10,9,8
CRE-NAV-M,Vadodara,13,0,5.8,5,1999,Crew Tee,Navy,M,,47,33,37,33,40,31,48,44
CRE-NAV-M,Ludhiana,107,0,5.4,7,"₹1,999",Crew Tee,Navy,M,Reorder,37,37,37,31,34,43,47,34
CRE-NAV-M,Agra,50,0,5.4,9,"1,999.00",Crew Tee,Navy,M,,15,68,7,68,68,83,7,68
CRE-NAV-M,Nashik,53,8,3.3,5,1999,Crew Tee,Navy,M,Reorder,19,23,25,19,19,18,18,22
CRE-NAV-M,Meerut,1.5,0,5.0,5,1999,Crew Tee,Navy,M,OK,37,31,27,36,33,43,30,30
CRE-NAV-M,Rajkot,38,0,2.8,5,"Rs. 1,999",Crew Tee,Navy,M,Reorder,18,17,17,24,20,22,20,17
CRE-NAV-M,Varanasi,40,0,1.9,7,1999,Crew Tee,Navy,M,,30,27,26,35,29,27,38,27
CRE-NAV-L,Mumbai,54,0,2.0,9,2499,Crew Tee,Navy,L,Reorder,15,15,13,13,14,12,15,17
CRE-NAV-L,Delhi,36,0,4.2,7,2499,Crew Tee,Navy,L,Excess,30,32,30,30,26,24,29,35
CRE-NAV-L,Delhi,36,0,4.2,7,2499,Crew Tee,Navy,L,Excess,30,32,30,30,26,24,29,35
CRE-NAV-L,Bengaluru,12,0,0.6,12,2499,Crew Tee,Navy,L,,5,5,5,3,5,4,5,4
CRE-NAV-L,Hyderabad,21,0,3.1,7,"₹2,499",Crew Tee,Navy,L,Reorder,26,20,19,24,19,20,25,22
CRE-NAV-L,Chennai,58,0,2.5,7,"Rs. 2,499",Crew Tee,Navy,L,Excess,14,13,18,19,19,20,17,20
CRE-NAV-L,Kolkata,11,0,4.2,9,2499,Crew Tee,Navy,L,Reorder,29,24,30,27,24,35,25,33
CRE-NAV-L,Pune, 85 ,12,3.6,7,2499,Crew Tee,Navy,L,,25,27,25,21,23,24,30,20
CRE-NAV-L,Ahmedabad,67,-9,5.0,5,2499,Crew Tee,Navy,L,Reorder,32,35,37,42,30,32,35,34
CRE-NAV-L,Jaipur,41,44,2.9,12,2499,Crew Tee,Navy,L,Excess,23,18,25,21,19,18,22,20
CRE-NAV-L,Lucknow,44,47,3.8,9,"2,499.00",Crew Tee,Navy,L,Excess,27,27,33,30,21,33,20,21
CRE-NAV-L,Surat, 127 ,20,5.8,7,"₹2,499",Crew Tee,Navy,L,Reorder,32,37,40,50,44,48,42,49
,Indore,45,14,3.1,9,"2,499.00",Crew Tee,Navy,L,Reorder,25,19,23,17,19,18,22,24
CRE-NAV-L,Nagpur,13,0,0.6,9,"2,499.00",Crew Tee,Navy,L,OK,4,4,4,5,5,5,3,3
CRE-NAV-L,Kochi,38,0,1.6,9,2499,Crew Tee,Navy,L,OK,14,12,11,11,12,13,13,10
CRE-NAV-L,Chandigarh,44,0,5.2,,2499,Crew Tee,Navy,L,Excess,35,42,44,36,41,36,35,30
CRE-NAV-L,Bhopal,9,47,4.3,9,2499,Crew Tee,Navy,L,,27,35,29,31,36,23,27,30
CRE-NAV-L,Patna,57,15,3.4,9,"Rs. 2,499",Crew Tee,Navy,L,Reorder,25,19,22,25,29,23,28,27
CRE-NAV-L,Vadodara,61, 20 ,5.5,9,2499,Crew Tee,Navy,L,Reorder,30,33,44,44,33,39,44,40
CRE-NAV-L,Ludhiana,11,14,1.7,7,2499,Crew Tee,Navy,L,Reorder,13,11,14,12,14,15,14,14
CRE-NAV-L,Agra,41,0,3.7,5,2499,Crew Tee,Navy,L,,25,23,23,28,31,24,23,25
CRE-NAV-L,Nashik,48,22,3.7,5,2499,Crew Tee,Navy,L,,23,30,25,27,26,24,20,23
CRE-NAV-L,Meerut,6,0,3.5,7,"₹2,499",Crew Tee,Navy,L,Reorder,19,29,19,22,30,27,28,29
CRE-NAV-L,Rajkot,70,0,5.5,5,"₹2,499",Crew Tee,Navy,L,OK,42,32,34,30,40,40,43,37
CRE-NAV-L,Varanasi,55,0,5.7,5,2499,Crew Tee,Navy,L,Reorder,31,47,37,40,50,37,35,47
CRE-NAV-XL,Mumbai, 40 ,40,5.2,9,N/A,Crew Tee,Navy,XL,Excess,41,31,34,39,36,40,42,30
CRE-NAV-XL,Delhi,85,0,4.1,9,Rs. 799,Crew Tee,Navy,XL,Reorder,27,23,23,26,27,80,26,25
CRE-NAV-XL,Bengaluru,13,0,2.7,5,Rs. 799,Crew Tee,Navy,XL,OK,23,22,21,22,23,23,18,20
CRE-NAV-XL,Hyderabad,8,4,0.7,9,799.00,Crew Tee,Navy,XL,,6,5,4,5,4,5,5,6
CRE-NAV-XL,Chennai,46,0,1.8,9,799.00,Crew Tee,Navy,XL,OK,14,15,10,12,14,13,14,14
CRE-NAV-XL,Kolkata,34,17,3.9,7,₹799,Crew Tee,Navy,XL,Excess,28,31,23,22,30,22,22,27
CRE-NAV-XL,Pune,33,0,2.9,9,799,Crew Tee,Navy,XL,Reorder,16,20,21,17,16,25,25,25
CRE-NAV-XL,Ahmedabad,51,18,4.5,7,₹799,Crew Tee,Navy,XL,,28,25,36,31,28,36,32,28
CRE-NAV-XL,Jaipur,5,0,3.1,9,799,Crew Tee,Navy,XL,Reorder,22,24,17,21,23,21,23,20
CRE-NAV-XL,Lucknow,87,0,5.0,12,799,Crew Tee,Navy,XL,,37,43,43,40,32,35,35,39
CRE-NAV-XL,Surat,2,0,2.7,12,799,Crew Tee,Navy,XL,Excess,16,15,20,18,23,15,22,22
CRE-NAV-XL,Indore,120, 28 ,3.3,12 days,799,Crew Tee,Navy,XL,Excess,27,25,19,28,19,23,23,19
CRE-NAV-XL,Nagpur,24,0,3.2,7,₹799,Crew Tee,Navy,XL,Excess,69,54,55,68,60,55,63,63
CRE-NAV-XL,Kochi,129,0,5.8,9,799,Crew Tee,Navy,XL,OK,34,47,43,43,32,38,45,33
CRE-NAV-XL,Chandigarh,37,0,2.6,5,799,Crew Tee,Navy,XL,Reorder,32,40,32,32,3,40,7,3
CRE-NAV-XL,Bhopal,47,0,2.6,7,₹799,Crew Tee,Navy,XL,,16,15,21,19,20,19,21,18
CRE-NAV-XL,Patna,99,0,5.9,12,799,Crew Tee,Navy,XL,Reorder,37,49,49,38,32,43,44,51
CRE-NAV-XL,Vadodara,54,0,1.4,12,₹799,Crew Tee,Navy,XL,,8,12,12,11,12,8,11,11
CRE-NAV-XL,Ludhiana,20,0,0.6,12,Rs. 799,Crew Tee,Navy,XL,Reorder,4,5,4,4,5,4,4,3
CRE-NAV-XL,Agra,23,7,1.7,7,₹799,Crew Tee,Navy,XL,Excess,13,10,13,10,12,13,14,12
CRE-NAV-XL,Nashik,0,0,4.9,9,₹799,Crew Tee,Navy,XL,Excess,27,37,32,42,40,35,0,0
CRE-NAV-XL,Meerut,10,0,2.6,5,₹799,Crew Tee,Navy,XL,OK,23,17,21,18,22,14,18,20
CRE-NAV-XL,Rajkot,16,0,5.7,9,799.00,Crew Tee,Navy,XL,,33,42,45,37,36,32,31,34
CRE-NAV-XL,Varanasi,51,24,3.6,7,799,Crew Tee,Navy,XL,,20,28,20,20,31,22,26,26
POL-BLA-S,Mumbai,17,0,1.3,7,499,Polo,Black,S,Excess,7,9,8,11,10,8,9,7
POL-BLA-S,Delhi,8,0,,7,499,Polo,Black,S,,6,8,6,7,5,6,8,5
POL-BLA-S,Bengaluru,65.5,0,1.7,12,₹499,Polo,Black,S,Reorder,10,12,13,10,10,13,10,9
POL-BLA-S,Hyderabad,99,0,5.3,7,₹499,Polo,Black,S,OK,32,29,29,39,29,44,46,31
POL-BLA-S,Chennai,41,0,2.8,12,499.00,Polo,Black,S,Excess,15,21,18,22,19,17,24,19
POL-BLA-S,Kolkata,20,0,4.8,9,Rs. 499,Polo,Black,S,OK,30,26,33,39,26,34,27,31
POL-BLA-S,Pune,36,20,3.1,5,Rs. 499,Polo,Black,S,,18,22,20,24,23,16,19,23
POL-BLA-S,Ahmedabad,45,51,3.2,12,499,Polo,Black,S,,24,24,22,22,28,27,22,26
POL-BLA-S,Jaipur,82,10,4.9,5,₹499,Polo,Black,S,Excess,34,41,38,36,41,42,27,42
POL-BLA-S,Lucknow,15,0,1.2,5,₹499,Polo,Black,S,Reorder,7,8,10,8,7,8,10,8
POL-BLA-S,Surat,23,8,2.1,9,₹499,Polo,Black,S,Excess,15,18,14,15,17,11,17,17
POL-BLA-S,Indore,11,0,1.3,5,499,Polo,Black,S,OK,7,8,8,9,10,7,8,10
POL-BLA-S,Nagpur,7,0,0.8,7,₹499,Polo,Black,S,Reorder,4,6,6,7,6,6,5,6
POL-BLA-S,Kochi, 31 ,0,5.8,7,499,Polo,Black,S,OK,44,39,42,33,35,40,33,45
POL-BLA-S,Chandigarh, 31 ,0,6.0,12,499,Polo,Black,S,OK,43,41,49,40,47,42,37,48
POL-BLA-S,Bhopal,14,10,1.7,7,₹499,Polo,Black,S,OK,14,14,12,10,13,10,10,9
POL-BLA-S,Patna,2,0,1.6,12,499,Polo,Black,S,OK,9,14,8,9,8,12,11,9
POL-BLA-S,Vadodara, 9 ,0,0.6,5,Rs. 499,Polo,Black,S,Reorder,3,5,4,4,4,5,3,4
POL-BLA-S,Ludhiana,77,0,4.6,5,499,Polo,Black,S,Reorder,33,36,33,31,26,92,27,34
POL-BLA-S,Agra,7,0,0.7,5,499,Polo,Black,S,OK,5,4,5,6,5,4,6,5
POL-BLA-S,Nashik,22,0,3.4,5,499,Polo,Black,S,Excess,27,27,25,26,23,27,19,29
POL-BLA-S,Meerut,94,0,5.4,12,499,Polo,Black,S,Reorder,35,43,37,45,41,38,43,33
POL-BLA-S,Rajkot,-7,0,2.5,7,Rs. 499,Polo,Black,S,OK,16,16,15,20,22,14,16,14
POL-BLA-S,Varanasi,117,35,5.4,9,₹499,Polo,Black,S,,37,36,43,34,30,38,31,29
POL-BLA-M,Mumbai,87,41,4.3,7,"Rs. 1,999",Polo,Black,M,OK,30,24,36,28,26,24,31,28
POL-BLA-M,Delhi,149,0,4.0,12,1999,Polo,Black,M,Excess,70,70,67,84,54,61,80,64
POL-BLA-M,Bengaluru,15,0,1.0,9,1999,Polo,Black,M,,6,8,6,7,6,6,7,7
POL-BLA-M,Hyderabad,90,0,4.1,12,1999,Polo,Black,M,Excess,36,36,23,35,31,28,26,30
POL-BLA-M,Chennai,64,0,3.9,5,"Rs. 1,999",Polo,Black,M,Reorder,22,25,24,29,29,29,33,20
POL-BLA-M,Kolkata,29,31,3.4,7,1999,Polo,Black,M,,20,28,21,22,29,18,26,18
POL-BLA-M,Pune,46,-11,5.7,5,1999,Polo,Black,M,OK,32,32,40,50,46,43,45,34
POL-BLA-M,Ahmedabad,8,0,0.6,5,"1,999.00",Polo,Black,M,Reorder,4,3,3,5,5,5,3,4
POL-BLA-M,Jaipur,6,0,0.6,7,1999,Polo,Black,M,,4,3,5,4,5,3,5,5
POL-BLA-M,Lucknow,13,0,3.6,5,1999,Polo,Black,M,OK,55,5,45,5,45,5,5,5
POL-BLA-M,Surat,14,0,2.3,9,1999,Polo,Black,M,,19,13,14,15,18,18,20,19
POL-BLA-M,Indore,66,0,4.6,5,N/A,Polo,Black,M,Reorder,36,28,27,37,30,36,40,30
POL-BLA-M,Nagpur,36,0,3.1,7,1999,Polo,Black,M,OK,22,26,21,21,19,25,20,26
POL-BLA-M,Kochi,0,0,0.7,5,1999,Polo,Black,M,Reorder,5,4,6,5,6,4,4,4
POL-BLA-M,Chandigarh,4,0,0.6,5,"₹1,999",Polo,Black,M,,5,4,5,5,3,4,4,4
POL-BLA-M,Bhopal,171,0,4.3,,"₹1,999",Polo,Black,M,,25,27,37,28,36,37,33,28
POL-BLA-M,Patna,67,0,3.3,7,"₹1,999",Polo,Black,M,,24,28,20,21,28,20,19,21
POL-BLA-M,Vadodara,20,5,2.5,5,"₹1,999",Polo,Black,M,OK,16,19,19,21,20,21,18,15
POL-BLA-M,Ludhiana,17,0,0.8,12,1999,Polo,Black,M,OK,7,6,6,6,5,6,5,5
POL-BLA-M,Agra,9,0,2.0,5,1999,Polo,Black,M,OK,17,14,13,16,14,12,17,12
POL-BLA-M,Nashik,40,0,2.8,5,"₹1,999",Polo,Black,M,Reorder,18,18,17,24,24,18,20,18
POL-BLA-M,Meerut,69,64,4.7,12,"1,999.00",Polo,Black,M,Excess,31,30,29,32,26,37,26,33
POL-BLA-M,Rajkot,7,0,2.8,5,"1,999.00",Polo,Black,M,OK,22,18,15,20,16,19,22,16
POL-BLA-M,Varanasi,68,0,4.6,5,1999,Polo,Black,M,,31,29,25,37,28,40,27,32
POL-BLA-L,Mumbai,54,35,4.4,12,1299,Polo,Black,L,Excess,27,38,28,31,30,38,25,27
POL-BLA-L,Delhi,7, 22 ,1.4,12,1299,Polo,Black,L,OK,9,11,10,8,9,8,11,10
POL-BLA-L,Bengaluru,205,0,5.1,12,"₹1,299",Polo,Black,L,Reorder,40,42,30,27,42,28,33,29
POL-BLA-L,Bengaluru,205,0,5.1,12,"₹1,299",Polo,Black,L,Reorder,40,42,30,27,42,28,33,29
POL-BLA-L,Hyderabad,19,0,4.6,12,1299,Polo,Black,L,Reorder,39,27,35,34,40,25,40,25
POL-BLA-L,Chennai,41,0,1.2,12,"₹1,299",Polo,Black,L,OK,7,9,8,8,8,8,10,7
POL-BLA-L,Kolkata,74,0,3.2,9,"Rs. 1,299",Polo,Black,L,,17,27,19,23,20,27,27,27
POL-BLA-L,Pune,106,0,3.5,12,"1,299.00",Polo,Black,L,OK,27,29,22,20,25,28,22,23
POL-BLA-L,Ahmedabad,45.5,0,5.6,5,1299,Polo,Black,L,Reorder,36,30,31,34,44,44,36,47
POL-BLA-L,Jaipur,24,6,1.0,9,"₹1,299",Polo,Black,L,Reorder,7,9,5,6,6,6,8,8
POL-BLA-L,Lucknow,56,0,3.8,5,1299,Polo,Black,L,Excess,23,24,30,23,30,26,30,30
POL-BLA-L,Surat,14,0,4.7,9,1299,Polo,Black,L,Excess,25,32,27,30,39,28,32,39
POL-BLA-L,Indore,27,0,2.9,5,"₹1,299",Polo,Black,L,Excess,24,24,23,18,22,73,19,21
POL-BLA-L,Nagpur,43,0,2.2,9,"Rs. 1,299",Polo,Black,L,OK,19,12,12,18,17,14,16,14
POL-BLA-L,Kochi,39,0,2.0,9,"₹1,299",Polo,Black,L,,12,11,15,17,14,11,15,14
POL-BLA-L,Chandigarh,15,0,3.4,5,"₹1,299",Polo,Black,L,Reorder,73,64,68,66,67,49,69,57
POL-BLA-L,Bhopal,4,0,3.6,12,"Rs. 1,299",Polo,Black,L,Excess,25,31,31,28,26,20,20,27
,Patna,20,0,1.6,5,1299,Polo,Black,L,Reorder,13,13,13,10,13,12,12,11
POL-BLA-L,Vadodara,18,28,2.5,12,"₹1,299",Polo,Black,L,,18,18,15,14,20,20,16,15
POL-BLA-L,Ludhiana,10,26,3.0,7 days,"Rs. 1,299",Polo,Black,L,OK,22,19,23,20,24,19,20,17
POL-BLA-L,Agra, 2 ,37,3.8,12,1299,Polo,Black,L,OK,26,29,21,24,22,25,30,29
POL-BLA-L,Nashik,22,0,5.3,5,1299,Polo,Black,L,Excess,46,41,44,32,33,41,33,44
POL-BLA-L,Meerut,43,15,2.8,7,1299,Polo,Black,L,Reorder,22,19,22,15,21,23,19,22
POL-BLA-L,Rajkot,48,15,3.3,9,"1,299.00",Polo,Black,L,Reorder,27,17,27,21,22,25,24,21
POL-BLA-L,Varanasi,65,0,5.4,5,"₹1,299",Polo,Black,L,OK,31,44,29,38,36,46,40,33
POL-BLA-XL,Mumbai,12,0,1.2,12,799,Polo,Black,XL,Reorder,8,7,7,10,10,8,8,8
POL-BLA-XL,Delhi,7,0,1.1,12,799,Polo,Black,XL,OK,8,6,7,8,9,6,9,9
POL-BLA-XL,Bengaluru,137,0,4.8,9,799,Polo,Black,XL,OK,38,40,34,29,35,40,37,38
POL-BLA-XL,Hyderabad,58,0,5.7,7,₹799,Polo,Black,XL,OK,43,36,40,44,49,40,43,45
POL-BLA-XL,Chennai,56,0,3.1,12,799,Polo,Black,XL,Excess,8,47,47,39,4,4,4,8
POL-BLA-XL,Kolkata,7,0,2.1,12,Rs. 799,Polo,Black,XL,Reorder,12,11,16,14,14,16,14,11
POL-BLA-XL,Pune,71,0,5.6,7,₹799,Polo,Black,XL,Excess,38,45,43,30,46,30,40,33
POL-BLA-XL,Ahmedabad,26,0,1.2,9,₹799,Polo,Black,XL,Reorder,7,7,7,8,7,10,8,8
POL-BLA-XL,Jaipur,18,9,1.5,5,799.00,Polo,Black,XL,Reorder,10,11,12,13,13,13,12,11
POL-BLA-XL,Lucknow,13,0,1.6,7,Rs. 799,Polo,Black,XL,Excess,10,12,12,9,13,12,10,10
POL-BLA-XL,Surat,20,0,4.3,7,799,Polo,Black,XL,OK,25,29,24,31,25,28,37,29
POL-BLA-XL,Indore, 16 ,0,3.8,12,₹799,Polo,Black,XL,Reorder,24,32,30,28,32,25,28,33
POL-BLA-XL,Nagpur,52,0,,12,Rs. 799,Polo,Black,XL,OK,31,31,27,30,26,40,25,27
POL-BLA-XL,Kochi,3, 4 ,1.5,7,₹799,Polo,Black,XL,Excess,12,12,9,13,12,8,13,8
POL-BLA-XL,Chandigarh,40,8,2.1,7,799,Polo,Black,XL,,14,18,15,15,17,15,14,12
POL-BLA-XL,Bhopal,30,0,1.2,12,799,Polo,Black,XL,OK,8,9,6,10,10,8,10,9
POL-BLA-XL,Patna,12,0,4.1,7,799,Polo,Black,XL,Reorder,25,24,28,24,25,29,31,23
POL-BLA-XL,Vadodara,8,0,0.7,7,799,Polo,Black,XL,Excess,5,4,5,4,4,4,5,5
POL-BLA-XL,Ludhiana,74,0,4.4,5,₹799,Polo,Black,XL,OK,24,25,29,30,32,37,26,27
POL-BLA-XL,Agra,56,0,2.4,7,799,Polo,Black,XL,,16,15,19,13,21,15,14,16
POL-BLA-XL,Nashik,31,0,2.2,12,799.00,Polo,Black,XL,Reorder,16,14,12,17,13,17,16,12
POL-BLA-XL,Meerut,30,0,2.1,9,Rs. 799,Polo,Black,XL,Excess,13,14,16,13,14,16,11,18
POL-BLA-XL,Rajkot,13,0,0.7,9,N/A,Polo,Black,XL,OK,4,6,5,4,5,4,4,6
POL-BLA-XL,Varanasi,3,0,3.1,5,Rs. 799,Polo,Black,XL,Reorder,19,16,18,20,20,19,26,27
POL-WHI-S,Mumbai,17,0,4.6,7,499,Polo,White,S,Reorder,28,37,36,34,25,26,37,40
POL-WHI-S,Delhi,45,0,2.5,7,499.00,Polo,White,S,Reorder,21,21,16,15,17,17,21,20
POL-WHI-S,Bengaluru,18,0,1.6,5,499,Polo,White,S,OK,13,10,12,12,14,11,10,13
POL-WHI-S,Hyderabad,17,0,2.0,7,499,Polo,White,S,Reorder,44,33,36,38,39,33,33,29
POL-WHI-S,Chennai,2,0,2.3,7,499,Polo,White,S,,18,15,14,19,15,38,16,19
POL-WHI-S,Kolkata,10,-18,3.2,7,499,Polo,White,S,,19,20,23,20,20,18,18,27
POL-WHI-S,Pune,2,0,1.3,5,Rs. 499,Polo,White,S,Reorder,8,9,8,7,9,8,11,11
POL-WHI-S,Ahmedabad,16,31,2.0,12,₹499,Polo,White,S,Excess,15,17,15,12,15,14,12,16
POL-WHI-S,Jaipur,9,37,4.9,12,₹499,Polo,White,S,Excess,28,26,41,35,41,39,27,28
POL-WHI-S,Lucknow,41,0,3.4,12,₹499,Polo,White,S,OK,27,28,19,19,22,20,27,19
POL-WHI-S,Surat,24,0,4.9,12,499,Polo,White,S,,29,38,37,27,34,30,28,39
POL-WHI-S,Indore,26,24,4.2,5,₹499,Polo,White,S,Excess,36,36,31,34,25,25,25,30
POL-WHI-S,Nagpur,55.5,0,2.2,9,499,Polo,White,S,OK,17,14,15,16,18,18,18,12
POL-WHI-S,Kochi,9,0,0.6,5,Rs. 499,Polo,White,S,,4,4,3,4,4,4,4,4
POL-WHI-S,Chandigarh,6,0,2.0,7,₹499,Polo,White,S,Reorder,16,17,11,11,11,14,12,11
POL-WHI-S,Bhopal,(9),0,4.1,9,499,Polo,White,S,OK,24,25,33,33,29,29,32,30
POL-WHI-S,Patna,31,0,5.1,,499,Polo,White,S,Reorder,42,35,33,40,35,37,41,39
POL-WHI-S,Vadodara,68,27,5.5,12,Rs. 499,Polo,White,S,OK,39,48,40,42,40,34,48,36
POL-WHI-S,Ludhiana,31,41,2.5,12,499.00,Polo,White,S,Reorder,16,18,18,17,20,17,21,20
POL-WHI-S,Agra,21,13,4.6,5,499,Polo,White,S,OK,33,36,33,37,27,32,34,25
POL-WHI-S,Nashik,135,62,5.2,12,₹499,Polo,White,S,Reorder,31,36,31,33,34,39,28,37
POL-WHI-S,Meerut,9,0,4.4,5,499.00,Polo,White,S,OK,35,30,37,29,31,27,25,32
POL-WHI-S,Rajkot,49,0,5.6,9,₹499,Polo,White,S,OK,48,41,45,49,42,34,49,47
POL-WHI-S,Varanasi,9,0,1.0,12,499,Polo,White,S,,2,1,12,2,12,15,1,15
POL-WHI-M,Mumbai,13,0,0.8,7,"₹2,499",Polo,White,M,,5,5,6,7,6,6,7,6
POL-WHI-M,Delhi, 4 ,0,1.9,5,2499,Polo,White,M,OK,14,16,15,14,12,12,11,15
POL-WHI-M,Bengaluru,7,0,1.7,5,"₹2,499",Polo,White,M,OK,11,14,9,12,12,11,10,12
POL-WHI-M,Hyderabad,26,0,5.5,5,2499,Polo,White,M,OK,39,43,34,43,46,33,33,47
POL-WHI-M,Chennai,6,5,0.8,5,2499,Polo,White,M,OK,7,6,7,5,7,7,5,4
POL-WHI-M,Kolkata,23,0,1.7,9,2499,Polo,White,M,OK,11,13,11,11,15,12,13,14
POL-WHI-M,Pune,10,0,2.1,9,2499,Polo,White,M,OK,12,17,17,12,18,17,18,18
POL-WHI-M,Ahmedabad,100,0,5.8,7,"Rs. 2,499",Polo,White,M,Reorder,39,45,51,43,37,35,34,43
POL-WHI-M,Jaipur,45,13,3.6,9,2499,Polo,White,M,,21,30,24,31,31,20,20,20
POL-WHI-M,Lucknow,46,0,5.5,9,2499,Polo,White,M,OK,41,36,44,35,38,47,32,38
POL-WHI-M,Surat,17,0,1.4,7,2499,Polo,White,M,,9,12,8,8,10,12,11,12
POL-WHI-M,Indore,157,0,5.5,12,2499,Polo,White,M,OK,47,44,31,39,38,44,46,33
POL-WHI-M,Nagpur,127,0,5.5,7,"Rs. 2,499",Polo,White,M,OK,41,42,46,36,38,38,48,39
POL-WHI-M,Kochi,74,38,5.8,5,"₹2,499",Polo,White,M,,42,44,38,41,38,34,36,50
POL-WHI-M,Chandigarh,79,0,3.5,12,2499,Polo,White,M,,19,23,29,22,30,19,20,24
POL-WHI-M,Bhopal,49,0,4.9,7,"Rs. 2,499",Polo,White,M,Reorder,26,29,43,42,32,43,38,26
POL-WHI-M,Patna,42,0,1.6,9,"₹2,499",Polo,White,M,Excess,25,25,23,22,27,22,34,25
POL-WHI-M,Vadodara,149,0,4.5,12,2499,Polo,White,M,OK,29,26,36,30,37,30,25,32
POL-WHI-M,Ludhiana,46,0,1.4,12,2499,Polo,White,M,Reorder,10,8,8,9,8,8,11,10
POL-WHI-M,Agra,37,0,2.7,9,"Rs. 2,499",Polo,White,M,Excess,16,15,19,21,24,22,17,20
POL-WHI-M,Nashik, 16 ,0,4.7,7,"₹2,499",Polo,White,M,Excess,34,35,36,36,37,35,27,34
POL-WHI-M,Meerut,125,0,5.4,7,"₹2,499",Polo,White,M,,39,47,41,34,45,131,46,44
POL-WHI-M,Rajkot,144,0,5.7,9,2499,Polo,White,M,Reorder,37,42,34,34,36,48,35,44
POL-WHI-M,Varanasi,10,0,0.6,5,"Rs. 2,499",Polo,White,M,Excess,3,5,5,3,4,5,4,5
POL-WHI-L,Mumbai,10,0,5.4,7,Rs. 499,Polo,White,L,OK,46,39,39,41,38,35,42,47
POL-WHI-L,Delhi,60,0,4.0,5 days,₹499,Polo,White,L,,28,35,35,24,30,25,26,25
POL-WHI-L,Bengaluru,55,0,5.4,5,₹499,Polo,White,L,Excess,33,29,35,46,35,35,42,33
POL-WHI-L,Hyderabad,16,0,0.7,12,499.00,Polo,White,L,,6,4,5,5,6,6,6,4
POL-WHI-L,Hyderabad,16,0,0.7,12,499.00,Polo,White,L,,6,4,5,5,6,6,6,4
POL-WHI-L,Chennai,39,0,2.8,9,₹499,Polo,White,L,Excess,19,16,19,21,15,16,23,22
POL-WHI-L,Kolkata,9,0,2.0,9,499,Polo,White,L,OK,14,14,14,13,17,15,14,11
POL-WHI-L,Pune,17,0,3.4,7,499.00,Polo,White,L,,24,21,26,21,22,25,25,22
POL-WHI-L,Ahmedabad,26,29,5.1,5,499,Polo,White,L,OK,28,29,42,38,32,42,32,35
POL-WHI-L,Jaipur,142,0,5.2,9,₹499,Polo,White,L,Excess,29,34,37,37,30,32,42,30
POL-WHI-L,Lucknow,15,0,2.5,7,N/A,Polo,White,L,Reorder,17,16,20,17,16,13,20,13
POL-WHI-L,Surat,39,0,2.5,9,499,Polo,White,L,,20,20,20,14,15,19,19,21
POL-WHI-L,Indore,7,0,3.4,5,499.00,Polo,White,L,,18,25,29,20,19,22,26,27
POL-WHI-L,Nagpur,2,12,1.8,7,₹499,Polo,White,L,Excess,13,10,12,15,11,11,14,13
POL-WHI-L,Kochi,71,0,4.8,12,499,Polo,White,L,OK,36,30,26,40,30,42,33,32
POL-WHI-L,Chandigarh,30,0,1.9,5,499,Polo,White,L,Excess,14,11,12,10,17,13,16,12
POL-WHI-L,Bhopal,26,3,0.8,12,₹499,Polo,White,L,OK,6,5,7,7,5,4,7,4
POL-WHI-L,Patna,129,0,3.3,12,499,Polo,White,L,OK,18,21,27,20,19,27,29,29
