Item Code,Outlet,stock_qty,inbound,daily_sales,supplier_lead_time,unit_cost,Model,Case Pack,Expected Receipt Date
EL-KEY-072,Ahmedabad,39, 47 ,,20,"₹3,499",Keyboard Mech,12,2026-08-26
EL-KEY-072,Jaipur,146,0,1.7,30,"₹3,499",Keyboard Mech,12,
EL-KEY-072,Lucknow,30,0,0.7,15,3499,Keyboard Mech,,
EL-KEY-072,Surat,4,0,4.4,15,3499,Keyboard Mech,,
EL-KEY-072,Indore,-6,0,4.3,15,3499,Keyboard Mech,6,
EL-KEY-072,Nagpur,6,0,0.4,15,3499,Keyboard Mech,6,
EL-KEY-072,Kochi,33,270,1.5,30,3499,Keyboard Mech,12,
EL-KEY-072,Chandigarh, 57 ,0,1.5,20,3499,Keyboard Mech,6,
EL-KEY-072,Bhopal,40,67,4.8,20,3499,Keyboard Mech,24,2026-08-20
EL-KEY-072,Patna,19,26,2.7,15,"₹3,499",Keyboard Mech,,2026-08-21
EL-KEY-072,Vadodara,8,0,3.4,15,"3,499.00",Keyboard Mech,12,
EL-KEY-073,Mumbai,38,0,1.7,15,3499,Keyboard Mech,,
EL-KEY-073,Delhi,308.5,169,4.3,30,"₹3,499",Keyboard Mech,24,2026-08-24
EL-KEY-073,Bengaluru,29,0,1.4,20,"Rs. 3,499",Keyboard Mech,6,
EL-KEY-073,Hyderabad,70,0,1.1,30,"₹3,499",Keyboard Mech,6,
EL-KEY-073,Chennai,51,0,2.2,15,3499,Keyboard Mech,12,
EL-KEY-073,Kolkata,22,0,0.8,30,"₹3,499",Keyboard Mech,24,
EL-KEY-073,Pune,101,0,1.8,30 days,3499,Keyboard Mech,,
EL-KEY-073,Ahmedabad,75,0,2.5,15,3499,Keyboard Mech,,
EL-KEY-073,Jaipur,28,0,2.8,20,3499,Keyboard Mech,,
EL-KEY-073,Lucknow,148,0,3.1,15,3499,Keyboard Mech,12,
EL-KEY-073,Surat,43, 37 ,1.8,30,"3,499.00",Keyboard Mech,6,2026-08-19
EL-KEY-073,Indore,437,0,4.3,30,"₹3,499",Keyboard Mech,24,
EL-KEY-073,Nagpur,5,0,2.6,30,"Rs. 3,499",Keyboard Mech,,
EL-KEY-073,Nagpur,5,0,2.6,30,"Rs. 3,499",Keyboard Mech,,
EL-KEY-073,Kochi,107,0,4.1,20,"₹3,499",Keyboard Mech,12,
EL-KEY-073,Chandigarh,41,0,3.5,15,"₹3,499",Keyboard Mech,12,
EL-KEY-073,Bhopal,28,0,1.3,20,"Rs. 3,499",Keyboard Mech,12,
EL-KEY-073,Patna,45,-2,1.0,15,3499,Keyboard Mech,12,
EL-KEY-073,Vadodara,0,0,0.9,15,3499,Keyboard Mech,6,
EL-KEY-074,Mumbai,71, 57 ,3.5,15,"Rs. 3,499",Keyboard Mech,12,2026-08-27
EL-KEY-074,Delhi,40,0,4.2,20,"₹3,499",Keyboard Mech,24,
EL-KEY-074,Bengaluru,209,0,3.9,30,"₹3,499",Keyboard Mech,6,
EL-KEY-074,Hyderabad,100,65,3.7,30,3499,Keyboard Mech,6,2026-08-30
EL-KEY-074,Chennai,112,58,1.6,30,"₹3,499",Keyboard Mech,,2026-08-17
EL-KEY-074,Kolkata,67,0,4.0,15,3499,Keyboard Mech,24,
EL-KEY-074,Pune,24,0,2.8,30,3499,Keyboard Mech,,
EL-KEY-074,Ahmedabad,213,0,4.3,15,3499,Keyboard Mech,6,
EL-KEY-074,Jaipur,193,63,2.0,30,"Rs. 3,499",Keyboard Mech,24,2026-09-07
EL-KEY-074,Lucknow,77,0,1.4,20,"₹3,499",Keyboard Mech,24,
EL-KEY-074,Surat,123,0,3.4,15,3499,Keyboard Mech,12,
EL-KEY-074,Indore, 144 ,0,4.7,30,"Rs. 3,499",Keyboard Mech,12,
EL-KEY-074,Nagpur,81,0,2.0,15,N/A,Keyboard Mech,6,
EL-KEY-074,Kochi,50,0,4.7,20,"Rs. 3,499",Keyboard Mech,12,
EL-KEY-074,Chandigarh,213,74,3.2,30,"₹3,499",Keyboard Mech,6,2026-09-13
EL-KEY-074,Bhopal,101,0,2.0,15,"₹3,499",Keyboard Mech,,
EL-KEY-074,Patna,45,0,1.0,20,3499,Keyboard Mech,6,
EL-KEY-074,Vadodara,61,0,1.2,20,"Rs. 3,499",Keyboard Mech,,
EL-KEY-075,Mumbai,44,29,1.9,15,"Rs. 3,499",Keyboard Mech,24,2026-08-19
EL-KEY-075,Delhi,91,0,1.4,20,3499,Keyboard Mech,,
EL-KEY-075,Bengaluru,28,0,4.6,15,"₹3,499",Keyboard Mech,6,
EL-KEY-075,Hyderabad,144,100,4.1,20,"₹3,499",Keyboard Mech,24,2026-08-22
EL-KEY-075,Chennai,105,0,2.1,20,"3,499.00",Keyboard Mech,12,
EL-KEY-075,Kolkata,25,0,5.0,15,"Rs. 3,499",Keyboard Mech,6,
EL-KEY-075,Pune,54,162,0.9,30,3499,Keyboard Mech,6,
EL-KEY-075,Ahmedabad,10,32,2.7,20,"₹3,499",Keyboard Mech,,2026-08-26
EL-KEY-075,Jaipur,7,0,1.5,20,3499,Keyboard Mech,,
EL-KEY-075,Lucknow,19,0,1.8,15,3499,Keyboard Mech,6,
EL-KEY-075,Surat, 19 ,0,3.6,30,"₹3,499",Keyboard Mech,,
EL-KEY-075,Indore,44,0,0.7,20,"₹3,499",Keyboard Mech,,
EL-KEY-075,Nagpur,13,0,0.4,15,"3,499.00",Keyboard Mech,,
EL-KEY-075,Kochi,5,0,0.4,15,3499,Keyboard Mech,6,
EL-KEY-075,Chandigarh,2,0,2.5,20,3499,Keyboard Mech,6,
EL-KEY-075,Bhopal,105,0,1.9,20,"₹3,499",Keyboard Mech,12,
EL-KEY-075,Patna,13,0,0.4,30,"3,499.00",Keyboard Mech,12,
EL-KEY-075,Vadodara,189,0,3.3,,3499,Keyboard Mech,,
EL-KEY-076,Mumbai,77.5,0,3.1,20,3499,Keyboard Mech,24,
EL-KEY-076,Delhi,73,0,3.3,20,3499,Keyboard Mech,,
EL-KEY-076,Bengaluru,75,59,2.5,20,"Rs. 3,499",Keyboard Mech,24,2026-09-10
EL-KEY-076,Hyderabad,398,0,4.9,30,3499,Keyboard Mech,6,
EL-KEY-076,Chennai,24,0,3.7,20,3499,Keyboard Mech,,
EL-KEY-076,Kolkata,1,0,0.3,15,3499,Keyboard Mech,,
EL-KEY-076,Pune,385,0,4.2,30,"₹3,499",Keyboard Mech,6,
EL-KEY-076,Ahmedabad,27,0,0.6,30,"₹3,499",Keyboard Mech,,
EL-KEY-076,Jaipur, 175 ,0,2.1,30,"Rs. 3,499",Keyboard Mech,6,
EL-KEY-076,Lucknow,57,0,1.2,20,"Rs. 3,499",Keyboard Mech,12,
EL-KEY-076,Surat,219, 54 ,2.2,30,3499,Keyboard Mech,6,2026-08-21
EL-KEY-076,Indore,121,0,3.6,15,3499,Keyboard Mech,,
,Nagpur,112,0,3.9,15,3499,Keyboard Mech,6,
EL-KEY-076,Kochi,13,10,0.7,20,"3,499.00",Keyboard Mech,,2026-08-24
EL-KEY-076,Chandigarh,137,0,4.7,15,"₹3,499",Keyboard Mech,6,
EL-KEY-076,Bhopal,13,0,0.6,30,3499,Keyboard Mech,6,
EL-KEY-076,Patna,28,34,1.2,30,"Rs. 3,499",Keyboard Mech,12,2026-08-27
EL-KEY-076,Vadodara,74,26,2.7,15,3499,Keyboard Mech,12,2026-09-12
EL-KEY-077,Mumbai,4,0,,30,3499,Keyboard Mech,,
EL-KEY-077,Delhi,7,0,1.4,15,"3,499.00",Keyboard Mech,12,
EL-KEY-077,Bengaluru,145,49,2.6,30,"Rs. 3,499",Keyboard Mech,6,2026-09-15
EL-KEY-077,Hyderabad,40,23,1.2,15,"₹3,499",Keyboard Mech,,2026-08-18
EL-KEY-077,Chennai,3,0,3.0,15,"₹3,499",Keyboard Mech,6,
EL-KEY-077,Kolkata,149,0,3.9,20,"₹3,499",Keyboard Mech,6,
EL-KEY-077,Pune, 15 ,0,0.9,20,3499,Keyboard Mech,6,
EL-KEY-077,Ahmedabad,27,0,0.7,15,3499,Keyboard Mech,6,
EL-KEY-077,Jaipur, 46 ,0,2.8,15,"3,499.00",Keyboard Mech,,
EL-KEY-077,Lucknow,9,0,0.4,20,3499,Keyboard Mech,,
EL-KEY-077,Surat,-2,0,2.2,15,3499,Keyboard Mech,24,
EL-KEY-077,Indore,433,0,5.0,30,"3,499.00",Keyboard Mech,,
EL-KEY-077,Nagpur,236,104,3.8,20,3499,Keyboard Mech,,2026-08-27
EL-KEY-077,Kochi,211,54,4.8,15 days,"₹3,499",Keyboard Mech,,2026-08-28
EL-KEY-077,Chandigarh,5,50,2.6,15,3499,Keyboard Mech,,2026-09-27
EL-KEY-077,Bhopal,38,-4,1.6,15,"₹3,499",Keyboard Mech,24,
EL-KEY-077,Patna,118,0,2.5,15,"₹3,499",Keyboard Mech,12,
EL-KEY-077,Vadodara,175,396,4.4,15,N/A,Keyboard Mech,,2026-09-03
EL-KEY-078,Mumbai,116,0,3.0,15,3499,Keyboard Mech,6,
EL-KEY-078,Delhi,159,0,4.4,15,3499,Keyboard Mech,,
EL-KEY-078,Bengaluru,119,0,2.3,20,"₹3,499",Keyboard Mech,24,
EL-KEY-078,Hyderabad,22,27,2.3,30,3499,Keyboard Mech,,2026-08-22
EL-KEY-078,Chennai,98,0,4.6,15,"₹3,499",Keyboard Mech,12,
EL-KEY-078,Kolkata,18,16,0.5,30,"3,499.00",Keyboard Mech,12,2026-09-09
EL-KEY-078,Pune,118,0,2.4,15,3499,Keyboard Mech,24,
EL-KEY-078,Ahmedabad,24,49,1.3,30,3499,Keyboard Mech,12,2026-08-26
EL-KEY-078,Jaipur,265,54,3.0,30,"₹3,499",Keyboard Mech,6,2026-09-12
EL-KEY-078,Lucknow,90,29,2.1,15,3499,Keyboard Mech,12,2026-08-28
EL-KEY-078,Surat,57,0,4.7,20,"3,499.00",Keyboard Mech,24,
EL-KEY-078,Indore, 253 ,0,2.9,30,"3,499.00",Keyboard Mech,6,
EL-KEY-078,Nagpur,17,60,4.3,15,3499,Keyboard Mech,6,2026-08-17
EL-KEY-078,Kochi,16,5,0.5,15,3499,Keyboard Mech,12,2026-08-20
EL-KEY-078,Chandigarh,127, 87 ,3.4,20,3499,Keyboard Mech,,2026-09-05
EL-KEY-078,Bhopal,150,27,3.3,15,3499,Keyboard Mech,24,2026-08-22
EL-KEY-078,Patna, 3 ,11,1.2,20,"3,499.00",Keyboard Mech,12,2026-08-23
EL-KEY-078,Vadodara,50.5,43,2.3,15,"₹3,499",Keyboard Mech,24,2026-09-08
EL-KEY-079,Mumbai,3,87,4.6,15,"3,499.00",Keyboard Mech,24,2026-08-25
EL-KEY-079,Delhi,81,0,1.8,20,3499,Keyboard Mech,6,
EL-KEY-079,Delhi,81,0,1.8,20,3499,Keyboard Mech,6,
EL-KEY-079,Bengaluru,9,0,1.7,15,"₹3,499",Keyboard Mech,24,
EL-KEY-079,Hyderabad,42,0,1.5,15,"Rs. 3,499",Keyboard Mech,24,
EL-KEY-079,Chennai,174, 53 ,2.8,20,3499,Keyboard Mech,24,2026-08-29
EL-KEY-079,Kolkata,1,0,0.4,30,"₹3,499",Keyboard Mech,24,
EL-KEY-079,Pune, 228 ,0,3.8,30,"₹3,499",Keyboard Mech,12,
EL-KEY-079,Ahmedabad,177,0,2.7,20,3499,Keyboard Mech,12,
EL-KEY-079,Jaipur,26,0,1.7,15,3499,Keyboard Mech,12,
EL-KEY-079,Lucknow,64,0,0.8,30,3499,Keyboard Mech,12,
EL-KEY-079,Surat,97,0,4.2,15,"Rs. 3,499",Keyboard Mech,24,
EL-KEY-079,Indore,53,0,1.1,15,"3,499.00",Keyboard Mech,6,
EL-KEY-079,Nagpur,5,4,0.6,20,"₹3,499",Keyboard Mech,6,2026-08-23
EL-KEY-079,Kochi,40,41,2.7,15,"₹3,499",Keyboard Mech,6,2026-08-24
EL-KEY-079,Chandigarh,179,0,4.0,30,3499,Keyboard Mech,24,
EL-KEY-079,Bhopal,137,0,3.5,30,3499,Keyboard Mech,,
EL-KEY-079,Patna,185,0,4.5,20,3499,Keyboard Mech,24,
EL-KEY-079,Vadodara,27,31,2.4,15,"₹3,499",Keyboard Mech,6,2026-09-26
EL-KEY-080,Mumbai,192,0,4.5,,3499,Keyboard Mech,24,
EL-KEY-080,Delhi,208,0,4.1,15,"Rs. 3,499",Keyboard Mech,12,
EL-KEY-080,Bengaluru,21,18,1.4,15,"Rs. 3,499",Keyboard Mech,,2026-09-02
EL-KEY-080,Hyderabad,33,0,2.6,15,"Rs. 3,499",Keyboard Mech,,
EL-KEY-080,Chennai,96,0,1.2,30,"₹3,499",Keyboard Mech,24,
EL-KEY-080,Kolkata,129,0,4.4,30,"Rs. 3,499",Keyboard Mech,12,
EL-KEY-080,Pune,91,0,1.2,30,3499,Keyboard Mech,12,
EL-KEY-080,Ahmedabad,46,16,0.6,30,3499,Keyboard Mech,6,2026-08-22
EL-KEY-080,Jaipur,369,0,4.3,30,3499,Keyboard Mech,24,
EL-KEY-080,Lucknow,95,48,3.0,20,3499,Keyboard Mech,24,2026-08-24
EL-KEY-080,Surat,72,234,1.3,30,"₹3,499",Keyboard Mech,6,
EL-KEY-080,Indore,17,71,3.1,20,"Rs. 3,499",Keyboard Mech,,2026-09-11
EL-KEY-080,Nagpur,76,0,2.8,20,3499,Keyboard Mech,24,
EL-KEY-080,Kochi,81,0,1.6,20,"3,499.00",Keyboard Mech,,
EL-KEY-080,Chandigarh,70,61,2.3,20,3499,Keyboard Mech,,2026-09-14
EL-KEY-080,Bhopal,41,0,3.2,15,3499,Keyboard Mech,12,
EL-KEY-080,Patna,205,0,3.1,30,"3,499.00",Keyboard Mech,6,
EL-KEY-080,Vadodara,26,0,0.9,30,3499,Keyboard Mech,24,
